title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
"Instant Pot Chicken, Broccoli, and Quinoa with Cheese",,5 minutes,20 minutes,6,"1 tablespoon butter; 1 yellow onion diced; 2 ribs celery diced; 2 carrots diced; 2 lbs. chicken breasts cut into approximately 1/2"" pieces; kosher salt to taste; black pepper to taste; 1 cup uncooked white quinoa rinsed; 1.5 cups chicken stock/broth; 3 cups small broccoli florets frozen or fresh, from about 1 medium head; 8 oz. cheddar cheese grated","Turn your pressure cooker to the ""sauté"" function. Melt the butter (1 tablespoon) and sauté the onions, celery, and carrots for 3 minutes, or until beginning to soften. | Add the rinsed quinoa (1 cup) , stir to coat. | Pour in the chicken broth (1.5 cups) and add the chicken pieces and stir to mix together well. Turn the ""sauté"" function off. Cover the instant pot and set manual pressure to ""high"" for 5 minutes. | Quick release the pressure and wait for the float valve to depress. | Stir in the broccoli and cheese. Cover and allow to sit for 5 minutes, or until broccoli is crisp-tender and cheese has completely melted. | Serve.",482,26,48,20,10,0,0,0,141,684,1073,4,3,4223,49,335,3,https://www.bowlofdelicious.com/wp-content/uploads/2020/06/Instant-Pot-Chicken-Broccoli-Quinoa-with-Cheese-1-150x150.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
20-Minute Sesame Chicken,,10 minutes,15 minutes,4,"1 egg; 1/4 cup cornstarch; 1/2 teaspoon kosher salt; 1/4 teaspoon black pepper; 1 lb. chicken breasts or thighs cut into 1"" pieces; 2 tablespoons canola oil or other neutral oil; 1/4 cup low-sodium soy sauce; 2 tablespoons rice vinegar; 2 tablespoons water; 1 tablespoon toasted sesame oil; 2 tablespoons brown sugar; 2 tablespoons maple syrup or honey; 1 clove garlic grated on a microplane zester(about 1/2 tablespoon); 1 tablespoon fresh ginger grated on a microplane zester(about a 1 inch piece); 1 teaspoon Sriracha hot sauce or more, if you want; 1 tablespoon sesame seeds; 2 teaspoons cornstarch; Cooked quinoa or rice, steamed broccoli or green beans, sliced green onions or cilantro, and more sesame seeds optional","To make the batter, whisk together the egg, cornstarch (1/4 cup) , kosher salt (1/2 teaspoon) , and black pepper (1/4 teaspoon) in a medium bowl until it's smooth. Add the chicken pieces and stir to coat. | Heat the canola oil (2 tablespoons) in a nonstick or well-seasoned cast iron skillet over medium-high heat. Add all of the batter coated chicken and spread out in a single layer. | Cook the chicken for 2 minutes until browned without moving it. Flip it over and cook for another 2 minutes without moving it. | Continue cooking for another 10 minutes (or until fully cooked and browned) , breaking it up as you go and stirring/flipping it occasionally. | While the chicken is cooking, whisk together all the ingredients for the sauce. | Once the chicken is done, add the sauce to the skillet and stir to coat the chicken. Continue heating and stirring until the sauce is thickened and coats all of the chicken. | Serve the chicken over cooked rice or quinoa with steamed broccoli or green beans on the side, sprinkled with extra sesame seeds and garnished with sliced green onions or cilantro.",461,23,24,30,6,0,0,0,126,948,290,1,12,220,2,57,1,https://www.bowlofdelicious.com/wp-content/uploads/2019/01/20-Minute-Sesame-Chicken-2-150x150.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Slow Cooker 15 Bean Soup with Ham and Kale,,10 minutes,480 minutes,8,"1 lb. 15 bean soup mix or 16 bean, or 13 bean, or whatever you can find!; 1 onion diced; 2 ribs celery diced; 2 carrots diced; 1/2 lb. cooked ham diced (about 2 cups), or leftover ham bone; 1 bay leaf; 7 cups chicken stock/broth or vegetable stock; 2 cups kale stems removed, chopped; 2 tablespoons fresh parsley chopped; salt and pepper to taste","Before making this soup, soak the beans. Put beans in a container and cover with double the amount of water, as well as 1 tablespoon of salt, and allow to soak in the refrigerator overnight. | Discard any seasoning pack that comes with the soup mix. | When you are ready to cook, drain and rinse the beans very well. | Add all ingredients, including a pinch of salt and some pepper, except parsley to your slow cooker . | Cook on high for 4-6 hours, or on low for 8-10 hours. | Stir in the parsley, along seasoning with salt and pepper to taste. Serve.",266,40,20,3,1,0,0,0,21,1113,1197,9,3,4350,47,100,5,https://www.bowlofdelicious.com/wp-content/uploads/2015/01/Slow-Cooker-15-Bean-Soup-with-Ham-and-Kale-2-150x150.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Creamy One-Pot Pasta with Sausage and Spinach,,10 minutes,20 minutes,4,"2 tablespoons extra-virgin olive oil; 12 oz. smoked sausage sliced into 1/4"" pieces(any brand is fine; I used a chicken andouille sausage ); 1 yellow onion diced; 2 cloves garlic minced; 16 oz. frozen chopped spinach; 2.5 cups chicken stock/broth vegetable stock or water can also be used; 8 oz. farfalle pasta; 1/2 cup grated parmesan cheese; 1/2 cup heavy cream; kosher salt to taste; black pepper to taste","Heat the olive oil (2 tablespoons) in a large pot or dutch oven over medium-high heat. Add the sausage and cook for about 5 minutes, until heated through and browned. | Add the onion; cook until softened and starting to brown, about 3 minutes. | Add the garlic and stir. Cook until fragrant, about 30 seconds. | Add the chicken stock (2.5 cups) and the frozen spinach (no need to defrost it) . Bring to a boil. | Add the farfalle pasta to the pot and stir. Turn the heat to low and cover, simmering for 10-12 minutes, stirring occasionally so it doesn't stick together, or until pasta is cooked al dente. | Uncover and stir in the grated parmesan cheese (1/2 cup) and heavy cream (1/2 cup) . Continue stirring until the cheese has melted and the sauce is thickened. Turn off heat. | Season to taste with kosher salt and black pepper. Serve topped with more parmesan cheese and fresh cracked pepper, if desired.",740,54,28,46,18,0,0,0,112,1658,899,6,4,13845,21,342,4,https://www.bowlofdelicious.com/wp-content/uploads/2018/12/Creamy-One-Pot-Pasta-with-Sausage-and-Spinach-2-150x150.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Tex Mex Tuna Noodle Casserole,"This Tex-Mex Tuna Noodle Casserole is bursting with flavor, packed with veggies, and can be made in a skillet so you use fewer dishes. Using frozen egg noodles makes this recipe taste homemade without all of the work!",20 minutes,15 minutes,6,12 oz. Reames Homestyle Egg Noodles can be found in the freezer section of your grocery store; 2 tablespoons butter; 1 medium yellow onion diced; 1 red bell pepper diced; 1 jalapeo pepper seeded and diced(leave seeds in if you like spicy); 2 tablespoons taco seasoning; 1 cup chicken stock/broth; 8 oz. sour cream; 1 cup frozen corn; 10 oz. canned solid white albacore tuna packed in water drained and flaked apart with a fork (2 small cans); 2 tablespoons fresh cilantro chopped; 1 cup tortilla chips crushed; 1 cup Mexican cheese blend shredded (or cheddar or Monterey Jack cheese); chopped fresh cilantro and red onion for garnish (optional),"Preheat oven to 425 degrees F and cook the frozen egg noodles according to directions in a medium sized pot. | Meanwhile, heat butter (2 tablespoons) in a 12-inch cast iron or other oven-safe skillet over medium-high heat. | Sauté the onions, bell pepper, and jalapeño in the butter until softened and beginning to brown, stirring occasionally (about 5 minutes) . | Add the taco seasoning (2 tablespoons) . Stir to coat the veggies and continue sautéing, stirring constantly, for about 30 seconds. | Add the chicken broth (1 cup) . Use a wooden spoon to make sure any stuck-on bits are scraped up from the bottom of the skillet. | Turn the heat to medium-low. Stir in the sour cream (8 oz) . | Add the frozen corn (1 cup) , tuna, cooked egg noodles, and cilantro (2 tablespoons) . Stir well to incorporate and turn off the heat. | Sprinkle the crushed tortilla chips (1 cup) on top of the casserole, followed by the cheese (1 cup) . | Bake uncovered at 425 degrees for 15-20 minutes, or until chips are toasted and cheese is melted and beginning to brown.",515,53,31,19,9,0,0,0,128,768,0,3,5,0,0,0,0,https://www.bowlofdelicious.com/wp-content/uploads/2018/10/Tex-Mex-Tuna-Noodle-Casserole-2-150x150.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Greek Lamb Tacos with Tzatziki Sauce,,20 minutes,10 minutes,4,"2 tablespoons extra-virgin olive oil; 1 small yellow onion finely diced; 2 cloves garlic minced; 2 tablespoons fresh oregano leaves chopped(or 2 teaspoons dried); 1 lb. ground lamb; 1/2 teaspoon kosher salt; 1/4 teaspoon black pepper; 1/2 cucumber peeled, seeded, and grated; 1 cup Greek yogurt; 1/4 teaspoon kosher salt more if needed; 1 tablespoon extra-virgin olive oil; 1 small garlic clove minced; 1 tablespoon chopped fresh dill; 1 tablespoon fresh lemon juice from about 1/2 of a small lemon; 4 Mission Super Soft Flour Tortillas warmed; 1/2 cucumber diced; 1 cup fresh tomatoes diced; 1/2 cup red onion diced; 4 oz. feta cheese crumbled","To cook the lamb : Heat the olive oil (2 tablespoons) in a nonstick skillet and cook the yellow onion over medium-high heat until softened and beginning to brown (about 2 minutes) . Add the minced garlic and chopped oregano (2 tablespoons) and sauté until fragrant (about 30 seconds) . Add the lamb and cook completely, breaking it up as you go (about 5 minutes). Season with 1/2 teaspoon of kosher salt and 1/4 teaspoon of black pepper. | To make the Tzatziki Sauce : Squeeze as much water out of the grated cucumber as possible using a clean kitchen towel (see notes). In a small bowl, mix together the Greek yogurt (1 cup) , 1/4 teaspoon kosher salt, 1 tablespoon olive oil, 1 minced small clove of garlic, fresh chopped dil (1 tablespoon) l, and lemon juice (1 tablespoon) . Add the cucumbers and stir. | To assemble the tacos : Spread 1/4 cup of the tzatziki sauce on each tortilla, followed by 1/4 of the lamb mixture, and the diced cucumber, fresh tomatoes, and red onion divided evenly. Finish with 1 oz. of crumbled feta on each taco. | Serve immediately, wrapped in foil or held together with a toothpick if desired.",653,29,32,46,18,0,0,0,111,1050,677,4,8,525,13,313,4,https://www.bowlofdelicious.com/wp-content/uploads/2018/10/Greek-Lamb-Tacos-with-Tzatziki-Sauce-1-150x150.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Instant Pot Pot Roast with Mashed Potatoes and Gravy,,20 minutes,60 minutes,8,"2-3 lbs. bottom round roast see notes for other cuts; 1/2 cup extra-virgin olive oil divided (8 tablespoons); kosher salt; black pepper; 2 onions halved and thickly sliced; 1 cup red wine; 4 carrots cut into 3"" pieces; 2 sprigs fresh rosemary; 2 sprigs fresh thyme; 4 cups beef broth or chicken stock; 1.5 lbs. baby red or gold potatoes; 3 tablespoons corn starch","Turn your Instant Pot to the ""sauté"" setting and wait for it to heat up. | Pat the beef roast as dry as you can with a paper towel. Season generously with kosher salt (about 1 tablespoon) and black pepper (about 1/2 tablespoon). | Add 2 tablespoons olive oil and brown the beef roast on all sides, about 3 minutes per side. Remove to a plate or shallow bowl (make sure it has enough depth to catch any runaway juices) . | Add 2 tablespoons olive oil to the instant pot and add the onions. Sauté until softened and starting to brown (about 5 minutes) . | Add the red wine to deglaze, using a wooden spoon to scrape up any browned bits stuck to the bottom of the pot. Continue cooking on the ""sauté"" function until almost all liquid has evaporated from the wine (about 5 minutes) . | Turn the sauté function off. Add the carrots, rosemary sprigs, and thyme sprigs to the instant pot and stir. Place the beef roast on top, along with any juices from the plate. Pour the beef broth on top. | Place the wire rack insert that came with your instant pot on top of the beef, and place the potatoes on top of it. | Cover the instant pot and make sure the sealing valve is set to ""sealed."" Set the instant pot to manual on high for 60 minutes. | Allow the pressure to release naturally for 10 minutes, then use a wooden spoon to turn the sealing valve to ""venting"" to release the rest of the pressure. | Remove the potatoes to a large bowl and the beef to a platter or rimmed baking sheet (something that will catch the juices) . Remove the vegetables with a slotted spoon and place with the beef, and discard the rosemary and thyme sprigs. Shred the beef into large chunks with two forks. | Mash the potatoes with a potato masher and add the remaining 1/4 cup olive oil to them. Add 1 cup of the drippings from the bottom of the instant pot and continue mashing until desired consistency is reached. Season to taste with salt and pepper, if necessary. | Mix the corn starch with 1/4 cup of water to create a smooth slurry. Turn the Instant Pot to the ""sauté"" setting again. Once the drippings are boiling, stir in the corn starch slurry until thickened (about 2 minutes) . Season to taste with salt and pepper. | Serve the mashed potatoes topped with the pot roast and carrots/onions, topped with the gravy.",452,23,25,27,8,0,0,0,78,577,1004,3,4,5120,11,54,3,https://www.bowlofdelicious.com/wp-content/uploads/2018/11/Instant-Pot-Pot-Roast-1-150x150.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20-Minute Lo Mein with Chicken Teriyaki Meatballs,,5 minutes,15 minutes,4,"10 oz. lo mein noodles or uncooked ramen noodles, spaghetti, or fettuccini, in a pinch; 1 package Aidells Teriyaki and Pineapple Chicken Meatballs; 2 tablespoons canola oil divided(or any other neutral tasting oil); 3 scallions thinly sliced, green and white parts separated; 8 oz. sliced cremini (baby portobello) mushrooms; 1 red, orange, or yellow bell pepper thinly sliced (or a mix of colors); 5 oz. baby spinach about 3 packed cups; 3 tablespoons low sodium soy sauce; 1/2 tablespoon honey; 1 teaspoon toasted sesame oil; 1 teaspoon Sriracha","Cook lo mein noodles in boiling water according to directions on package and drain well. | In a large skillet or wok, cook the Aidells Teriyaki and Pineapple Chicken Meatballs in 1 tablespoon canola oil over medium high heat, turning occasionally, until heated through and browned on all sides (6-8 minutes) . Remove from skillet and place on a plate. | Add remaining 1 tablespoon of canola oil to skillet. Sauté the white parts of the green onions, sliced mushrooms, and sliced bell peppers over medium-high heat until softened and beginning to brown (about 5 minutes). | Add the baby spinach and stir until wilted (about 2 minutes). | Meanwhile, to make the sauce, whisk together the soy sauce (3 tablespoons) , honey (1/2 tablespoon) , toasted sesame oil (1 teaspoon) , and Sriracha (1 teaspoon) in a small bowl until well combined (or shake together in a jar). | Add the browned meatballs, cooked noodles, and sauce to the skillet and gently toss to combine. | Serve immediately, garnished with the green parts of the scallions.",394,42,16,18,3,0,0,0,69,1281,0,3,8,0,0,0,0,https://www.bowlofdelicious.com/wp-content/uploads/2018/10/20-Minute-Lo-Mein-with-Chicken-Teriyaki-Meatballs-2-150x150.jpg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Greek Lentil Soup (Fakes Soupa),"This Greek Lentil Soup Recipe (Fakes Soupa) is a hearty, healthy vegan soup packed with flavor from fresh herbs, tomatoes, and a generous amount of extra-virgin olive oil and red wine vinegar added at the end. Slow cooker and Instant Pot optional!",15 minutes,30 minutes,8,"1 lb drylentils green or brown varieties; 5 tablespoons extra-virgin olive oil divided; 1 large onion chopped finely; 3 ribs celery thinly sliced; 3 garlic cloves finely chopped; 1/2 cup red wine; 6 cups vegetable stock water, chicken stock, or bone broth can be used also; 28 oz. canned diced tomatoes preferably fire-roasted; 2 bay leaves; 1 tablespoon fresh parsley or 1 teaspoon dried; 1 tablespoon fresh oregano or 1 teaspoon dried; 1 tablespoon fresh basil or 1 teaspoon dried; 1 tablespoon fresh mint or 1 teaspoon dried; 1 1/2 tsp. kosher salt; 1/2 teaspoon black pepper; 1/4 cup red wine vinegar","Soak lentils in a large bowl or container covered with lots of water for 2-4 hours (or overnight) . Drain and rinse well. | Sauté the onions and celery in a large pot over medium-high heat in 1 tablespoon of olive oil until softened and beginning to brown (about 3 minutes). | Add the garlic, sauté until fragrant (about 30 seconds). | Pour in the red wine and stir, cooking until it has reduced by about half (about 2 minutes). | Add the vegetable stock, tomatoes, bay leaves, herbs, salt, pepper, and soaked lentils. | Stir, bring to a boil, cover, and simmer on low for 30 minutes, or until lentils are tender. | Turn off heat and stir in the remaining 1/4 cup of extra-virgin olive oil and the red wine vinegar. Taste and adjust seasoning if necessary. | Serve!",330,43,16,10,1,0,0,0,0,1223,819,19,6,673,14,85,6,https://www.bowlofdelicious.com/wp-content/uploads/2014/01/Greek-Lentil-Soup-Fakes-Soupa-4-150x150.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Instant Pot Turkey Breast with Lemon and Thyme,,10 minutes,35 minutes,8,"6 lb. bone in, skin on turkey breast; 4 tablespoons butter softened; 1 tablespoon kosher salt; 1 teaspoon black pepper; 1 lemon zest removed and reserved, lemon cut in half; 2 tablespoons fresh thyme leaves; 1 cup chicken stock/broth; 1 onion peeled and quartered; 2 ribs celery cut into 4"" pieces; 2 carrots cut into 4"" pieces","Remove the turkey breast from packaging and make sure to remove anything from inside the turkey cavity. Pat dry with a paper towel. | In a small bowl, mix together the softened butter (4 tablespoons) , kosher salt (1 tablespoon) , black pepper (1 teaspoon) , lemon zest, and fresh thyme leaves (2 tablespoons) . | In the bottom of your pressure cooker, place the onion, celery, and carrots. Add the lemon halves leftover from zesting, and the springs from which the thyme leaves have been removed as well. | Pour in the chicken broth (1 cup) on top and place the wire trivet that came with your instant pot inside. | Rub the butter mixture all over the turkey, including under the skin, being careful not to tear the skin (but if you do, don't worry! It will be fine.). | Place the turkey in the pressure cooker on top of the wire trivet, making sure it's in all the way. Smush it down if you need to. | Place the cover on and in the locked position, and double check that the pressure release valve is in the ""sealed"" position. | Set your pressure cooker to manual high pressure for 35 minutes. | Once it's done, allow the pressure to naturally release for 10 minutes. Then, you can quick release the pressure and remove the turkey carefully once the float valve has depressed, indicating the pressure has fully released. | If you want crispy skin, place the turkey on a wire rack nestled into a baking sheet and broil it for 5-10 minutes, until you've reached the desired color and crispiness. | Allow the turkey to rest, uncovered, for at least 20 minutes before carving into it, so the juices can redistribute. | Carve, slice, and serve!",413,5,74,12,5,0,0,0,199,1743,945,1,2,2875,13,70,2,https://www.bowlofdelicious.com/wp-content/uploads/2018/10/Instant-Pot-Turkey-Breast-with-Lemon-and-Thyme-1-150x150.jpg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"One Pot Orzo with Mushrooms, Browned Butter, and Thyme","This Orzo with Mushrooms, Browned Butter, and Thyme comes together in only 30 minutes and with one pot- a great vegetarian side or meal with a deep, earthy, rich flavor!",10 minutes,20 minutes,4,4 tablespoons butter; 1 yellow onion diced; 1 lb. cremini (baby portobello) mushrooms sliced; 1 tablespoon fresh thyme or 1 teaspoon dried; 1 cup orzo; 2 cups chicken stock/broth or vegetable broth; kosher salt to taste; black pepper to taste,"In a large skillet with a lid (or a dutch oven or large pot) , melt the butter (4 tablespoons) over high heat. Whisk constantly until it turns foamy and a deep brown color. | Immediately add the diced onions and fresh thyme (1 tablespoon) and turn the heat down to medium. Be prepared for it to splatter a little bit! Stir and sauté for a minute until onions soften a bit. | Add the mushrooms and 1/2 teaspoon kosher salt. Stir to coat the mushrooms, then sauté for about 5 minutes, stirring only occasionally. This will allow the moisture from the mushrooms to be drawn out and evaporate- if you stir it too much, this will take longer. The mushrooms are done when there is almost no moisture left if you stir it and they are a deep brown color. | Add the orzo (1 cup) and stir to coat each piece in butter. | Stir in the chicken or vegetable broth / stock. Bring to a boil, turn the heat to low, cover, and simmer for 15-20 minutes (or until orzo is fully cooked and liquid is absorbed) , stirring occasionally so the orzo doesn't stick. | Season to taste with kosher salt and black pepper. Serve immediately.",283,35,9,13,7,0,0,0,30,539,589,3,4,435,15,35,1,https://www.bowlofdelicious.com/wp-content/uploads/2018/10/One-Pot-Orzo-with-Mushrooms-Browned-Butter-and-Thyme-2-150x150.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Slow Cooker Butternut Squash Soup (with curry and ginger),,10 minutes,360 minutes,6,"1 medium butternut squash seeded, and chopped into 1-inch pieces; 2 tablespoons fresh ginger roughly chopped (about a 2"" piece); 3 cloves garlic minced; 1 yellow onion chopped; 1 tablespoon curry powder; 1 teaspoon cumin; 1 teaspoon coriander; 1 teaspoon turmeric; salt and pepper to taste; 15 oz. canned coconut milk unsweetened, full-fat; 2 cups chicken stock/broth or vegetable broth, plus more if needed; cilantro, Greek yogurt, and/or roasted squash seeds for garnish, optional","Combine all ingredients (except for cilantro and yogurt) in a slow cooker . | Heat on low for 6-8 hours, or high for 3-4 hours, until squash is very tender. | Use an immersion blender to blend the soup to a smooth consistency. (alternatively, you can use a regular blender in batches to process the soup). If soup is too thick, add some more chicken stock or some water. | Garnish with cilantro and Greek yogurt (optional)",240,22,4,17,15,0,0,0,0,305,761,5,6,13297,36,91,3,https://www.bowlofdelicious.com/wp-content/uploads/2014/10/Slow-Cooker-Butternut-Squash-Soup-with-Curry-and-Ginger-square-150x150.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Easy Chicken and Dumplings from Scratch,"This Chicken and Dumplings recipe is SO EASY to make from scratch if you use rotisserie chicken and store-bought broth! It's a fast, easy comfort food to make on busy nights. The fresh thyme in the dumplings sets it over the edge.",15 minutes,20 minutes,4,"4 tablespoons butter divided; 2 carrots diced small; 2 stalks celery plus their leaves diced; 1 onion diced; 1 1/4 cup all-purpose flour divided; 4 cups low sodium chicken stock/broth; 1 cup whole milk divided; 1 teaspoon kosher salt; 1 teaspoon baking powder (see notes); 1 teaspoon chopped fresh thyme leaves or 1/2 teaspoon dried, plus more for garnish; 2 cups cooked diced or shredded chicken; extra salt and pepper","Sauté the carrots, celery, and onions in 2 tablespoons of the butter in a large pot over medium high heat until softened a bit and beginning to brown (about 3 minutes). | Add 1/4 cup flour, stir to coat. | Add chicken broth (4 cups) and bring to a boil. | Turn the heat down to simmer and add 1/2 cup milk and the chicken. Season with salt and pepper. | Meanwhile, to make the dumplings, mix together the remaining 1 cup of flour, 1 teaspoon salt, 1 teaspoon baking powder, and 1 teaspoon fresh thyme leaves. Stir in the remaining 2 tablespoons of butter, melted, until flour mixture is crumbly looking. Add the remaining 1/2 cup of milk and stir until JUST combined. Do NOT over mix, or your dumplings may be dense. | Add spoonfuls of the dumpling mixture to the simmering pot- I recommend using a small cookie scoop for this (a tablespoon can also be used). | Cover and simmer on low for 15 minutes, or until dumplings are fluffy, cooked, and float to the top. No peeking! | Serve garnished with extra fresh thyme and fresh ground pepper, if desired.",433,39,25,18,9,0,0,0,88,1645,709,2,5,5595,21,160,3,https://www.bowlofdelicious.com/wp-content/uploads/2018/10/Easy-Chicken-and-Dumplings-from-Scratch-square-2-150x150.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Instant Pot Pumpkin Chili,,10 minutes,30 minutes,10,"1 tablespoon canola oil; 1 large yellow onion diced; 1 green bell pepper seeded and diced; 2 lbs. extra lean ground beef; 1  tablespoons chili powder; 1 tablespoon cocoa powder;  tablespoon pumpkin pie spice;  teaspoon cayenne pepper; 1 teaspoon kosher salt plus more if needed to taste;  teaspoon black pepper; 1 cup apple cider hard cider can also be used; 15 oz. canned pumpkin puree; 30 oz. canned red kidney beans drained and rinsed (2 small cans); 28 oz. canned crushed tomatoes; 2 tablespoons hot sauce, such as Frank's (optional);  cup fresh cilantro finely chopped (optional); lime wedges, shredded cheese, sour cream, chopped avocado, chopped tomato, sliced green onion, and/or extra cilantro for serving (optional)","Turn the Instant Pot to the ""Sauté"" function. | Sauté onions and bell pepper in canola oil (1 tablespoon) until softened and starting to brown, stirring occasionally (about 5 minutes). | Add ground beef and cook, crumbling as you go, until browned (about 5 more minutes). | Add chili powder (1 ½ tablespoons) , cocoa powder (1 tablespoon) , and pumpkin pie spice (½ tablespoon), cayenne pepper (¼ teaspoon), kosher salt (1 teaspoon) , and black pepper (½ teaspoon) . Stir to coat everything. | Add the 1 cup of apple cider and stir, scraping up any stuck bits at the bottom of the pressure cooker as you go. | Add the canned pumpkin, beans, crushed tomato, and hot sauce (if using) . Stir to mix together well. | Cover Instant Pot and set to manual at high pressure for 20 minutes. | When time is up, allow the pressure to release naturally or use the quick release, waiting until the float valve has sunk down before opening. | Stir in the fresh cilantro if using (¼ cup) and season with more salt if needed (you're likely going to need a lot of salt- make sure you taste it!). | Serve with optional toppings on its own or on top of spaghetti, cornbread, or rice.",528,68,46,8,3,0,0,0,69,237,0,17,11,0,0,0,0,https://www.bowlofdelicious.com/wp-content/uploads/2018/09/Instant-Pot-Pumpkin-Chili-4-150x150.jpg,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Green Chicken Curry with Sweet Potatoes and Spinach,,10 minutes,20 minutes,4,"2 tablespoons coconut oil or neutral tasting oil, such as canola; 1 large yellow onion halved and thinly sliced; 1 medium sweet potato peeled and cut into 1/2"" cubes or smaller; 1 clove garlic minced; 2 tablespoons fresh ginger finely chopped (from about a 2"" piece); 15 oz. can full-fat unsweetened coconut milk; 2 tablespoon green curry paste; 1 tablespoon honey; 2 chicken breasts cut into 1/2"" cubes (about 1 lb.); 2 cups fresh baby spinach packed; 1/4 cup fresh cilantro roughly chopped; 1/4 cup fresh basil roughly chopped (Thai basil if you can get it); kosher salt to taste; juice of one lime; cooked basmati or jasmine rice and extra cilantro, basil, and lime wedges for serving, optional","In a large skillet or pot, heat the coconut oil (2 tablespoons) over medium-high heat. Add the onions. Cook until they've softened and are beginning to brown (about 3 minutes). | Add the garlic and ginger. Stir to combine and sauté for about thirty seconds, or until garlic becomes fragrant. | Shake the can of coconut milk very well before opening it. Pour in the coconut milk, stir, and bring to a simmer. | Add the green curry paste (2 tablespoons) and honey (1 tablespoon) . Stir until combined. | Add the chicken and sweet potatoes. Cover and simmer on low until chicken is cooked and sweet potatoes are soft, about 15 minutes. | Turn off heat. Stir in baby spinach, cilantro, and basil leaves until wilted. | Season to taste with salt, if necessary. Add the lime juice and stir. | Serve curry over cooked cooked rice garnished with extra cilantro, basil, and lime wedges, if desired.",505,21,28,36,29,0,0,0,72,179,946,4,11,7380,12,67,3,https://www.bowlofdelicious.com/wp-content/uploads/2018/09/Green-Chicken-Curry-2-150x150.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacon Wrapped Pork Loin with Apple Cider Gravy,,15 minutes,60 minutes,6,2.5 lb. pork loin; 2 tablespoons extra-virgin olive oil divided; 1 tablespoon finely chopped fresh rosemary; 2 cloves garlic finely chopped; 1 teaspoon kosher salt; 8 strips bacon more if needed to finish wrapping pork loin; 2 tablespoons pan drippings from pork or butter; 2 tablespoons flour; 1 cup chicken stock/broth; 1 cup apple cider or unfiltered apple juice; kosher salt to taste; black pepper to taste,"Preheat your oven to 425 degrees F. | Trim the pork loin of any large, tough pieces of fat. | Stir together 1 tablespoon of the olive oil, the fresh chopped rosemary (1 tablespoon) , chopped garlic, and kosher salt (1 teaspoon) in a small bowl. | Rub the mixture on the pork loin and place in a freezer bag or airtight container. Refrigerate and allow to marinate for at least one hour, or up to 24 hours. | Drizzle the remaining 1 tablespoon olive oil in a baking dish. Place the pork loin on top. | Drape the bacon pieces over the pork loin, overlapping them slightly as you go. Tuck the ends underneath the loin. | Bake at 425 degrees for 10 minutes, then lower the heat to 350 degrees and cook for 1 hour, or until internal temperature is 145 degrees F. Allow the pork to rest for at least 10 minutes before slicing. | Meanwhile, make the apple cider gravy. Get two tablespoons of the drippings from the pan, skimming off from the top to get as much fat as possible. (I used a baster to remove it.) Heat the oil in a skillet over medium heat. | Sprinkle on the flour and whisk together. | Gradually add the chicken stock and the apple cider vinegar. Continue heating until thickened and smooth, whisking almost continuously. Season with salt and pepper to taste. | Slice the pork loin into 8-10 slices, using the bacon pieces as a guide, and serve drizzled with the apple cider gravy.",483,7,47,28,9,0,0,0,142,820,836,1,4,20,3,17,1,https://www.bowlofdelicious.com/wp-content/uploads/2018/08/Bacon-Wrapped-Pork-Loin-with-Apple-Cider-Gravy-on-platter-150x150.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
