title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Pork Afritada,"Afritada with Pork is a filling and delicious stew you'll love with steamed rice! This classic Filipino dish is easy to make, cooks in one pan, and is done in less than an hour. Perfect for busy weeknights!",15minutes,1hour,6," cup canola oil; 2 medium potatoes, peeled and cubed; 2 large carrots, peeled and cubed;  green bell pepper, cored, seeded and cut into cubes;  red bell pepper,  cored, seeded and cut into cubes; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 3 pounds pork belly or pork butt, cut into 2-inch cubes; 1 tablespoon fish sauce; 1 cup tomato sauce; 1  cups water; 1 tablespoon tomato paste; salt and pepper to taste","In a wide pan over medium-high heat, heat oil.  Add potatoes and carrots and cook until lightly browned. Remove from pan and drain on paper towels. | Remove oil from pan except for about 2 tablespoons.  Add bell peppers and cook for about 30 seconds. Remove from pan and drain on paper towels. | Add onions and garlic and cook until softened. | Add pork and cook until lightly browned. | Add fish sauce and cook for about 1 to 2 minutes. | Add tomato sauce and water and bring to a boil. Lower heat, cover, and continue to cook for about 40 to 45 minutes or until pork is tender. | Add potatoes and carrots. Continue to cook for until tender and sauce is thickened and reduced. | Add bell peppers and cook for about 1 to 2 minutes or until tender yet crisp. | Season with salt and pepper to taste. Serve hot.",1251,8,23,125,44,14,59,0,163,541,711,2,4,3985,28,36,2,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/pork-afritada-stew-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Igado,"Igado made with pork tenderloin, green peas, and bell peppers in a savory sauce for an easy weeknight dinner. This Ilocano stew is hearty, flavorful, and delicious with steamed rice.",15minutes,45minutes,4,"1 pound pork tenderloin, cut into  inch strips;  cup vinegar;  cup soy sauce; 1 onion, peeled and sliced thinly; 2 bay leaves;  teaspoon peppercorns, cracked; 4 garlic, peeled and minced; 1 tablespoon canola oil; 1 small red bell pepper, cored, seeded, and sliced into strips; 1 cup water; 1 pound beef liver, cut into  inch strips;  cup frozen green peas, thawed; salt to taste","In a bowl, combine pork strips, vinegar, soy sauce, onions, garlic, bay leaves, and peppercorns. Marinate for about 15 to 20 minutes. | Drain meat from marinade, squeezing excess liquid. Reserve marinade and aromatics. | In a pan over medium-high heat, heat oil. Add bell peppers and cook for about 30 seconds. Remove and set aside. | In the pan, add pork and cook, stirring occasionally, until color changes. | Add onions, garlic, peppercorns, and bay leaves (from marinating pork) and cook until softened and pork is lightly browned. | Add reserved marinade and bring to a boil, uncovered and without stirring, for about 4 to 5 minutes. | Add water and bring to a boil. | Lower heat, cover, and simmer for about 25 to 30 minutes or until pork is tender and liquid is reduced. | Add liver, stirring gently to combine, and continue to cook for about 4 to 5 minutes or until liver is cooked through and sauce is thickened. | Add green peas and cook for about 2 to 3 minutes or until heated through. | Add bell peppers and continue to cook for another 1 to 2 minutes or until tender yet crisp. | Season with salt to taste. Serve hot.",375,13,49,11,3,0,0,0,385,954,990,2,3,20230,49,32,7,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/Ilocano-igado-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Pork Guisantes,"Pork and Peas with rich tomato gravy is hearty, tasty, and delicious with steamed rice. Easy to make in one pan and in under an hour, this pork stew is the perfect back-pocket recipe for busy weeknights!",10minutes,40minutes,4,"1 tablespoon canola oil;  red bell pepper, cored, seeded and cut into -inch thick strips; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 2 pounds pork sirloin, cut into 1-inch cubes; 1 tablespoon fish sauce; 1 cup tomato sauce; 1  cups water; 1 bay leaf; 1 cup frozen sweet peas, thawed; salt and pepper to taste","In a wide pan over medium heat, heat oil. Add bell peppers and cook for about 30 to 40 seconds. Remove from pan and set aside. | In the pan, add onions and garlic and cook until softened. | Add pork and cook for about 4 to 5 minutes or until lightly browned. | Add fish sauce and cook for about 1 minute. | Add tomato sauce, water, and bay leaf. Bring to a boil. | Lower heat, cover and continue to cook for about 20 to 30 minutes or until pork is fork-tender and sauce is reduced. | Add sweet peas and cook for about 2 to 3 minutes or until heated through. | Add bell peppers and cook for another 1 to 2 minutes or until tender yet crisp. | Season with salt and pepper to taste. Serve hot.",351,12,55,7,1,0,0,0,140,796,1289,3,6,1010,40,42,3,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/filipino-pork-guisantes-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Chicken Curry,"Filipino-style coconut chicken curry is hearty, tasty, and sure to be a family favorite Easy to make with only a handful of ingredients, cooks in one pan, and is ready in an hour. Perfect for busy weeknights!",15minutes,45minutes,6," cup canola oil; 2 medium potatoes, peeled and quartered; 2 large carrots, peeled and cubed;  green bell pepper, cored, seeded and cut into cubes;  red bell pepper, cored, seeded and cut into cubes; 1 onion, peeled and cubed; 3 cloves garlic, peeled and minced; 1 thumb-size ginger, peeled and julienned; 1 (3 pounds) bone-in chicken, cut into serving pieces; 1 tablespoon fish sauce; 1 cup coconut milk; 1 cup water; 2 tablespoons curry powder; salt and pepper to taste","In a wide pan over medium heat, heat oil. Add potatoes and cook for about 2 to 3 minutes or until lightly browned and tender. Remove from pan and drain on paper towels. | Add carrots and cook for about 1 to 2 minutes. Remove from pan and drain on paper towels. | Remove excess oil from pan except for about 1 tablespoon. Add bell peppers and cook for about 30 to 40 seconds. Remove from pan and set aside. | Add onions, garlic, and ginger and cook until softened. | Add chicken and cook, stirring occasionally until lightly browned. | Add fish sauce and continue to cook for about 1 minute. | Add coconut milk and water. Bring to a simmer, skimming any scum that may float on top. | Lower heat, cover, and simmer for about 20 to 30 minutes or until chicken is cooked. | Add potatoes and carrots and cook for about 3 to 5 minutes or until tender. | Add curry powder and stir to combine. Continue to cook for about 2 to 3 minutes or until sauce starts to thicken. | Season with salt and pepper to taste. | Add bell peppers and cook for about 1 minute or until tender yet crisp. Serve hot.",569,8,33,45,16,0,0,0,189,408,654,2,3,3914,24,45,3,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/filipino-style-chicken-curry-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Pork Belly Lechon Roll,Lechon Pork Belly roasted low and slow in the oven for unbelievably crispy skin and moist meat. It's an impressive addition to your holiday celebrations and sure to be a hit with the crowd!,20minutes,6hours,12,"1 (6 to 7 pounds) whole pork belly without ribs; 2 tablespoons coarse salt;  teaspoon pepper;  cup vinegar; 3 stalks lemongrass; 4 shallots, peeled and sliced thinly; 1 head garlic, peeled and crushed","With a small knife, poke surface of the skin all over without piercing the meat. | Pour the vinegar, massaging onto the belly. Season with salt and pepper. | With a knife, cut the thinner top portion of the lemongrass stalk and the very woody base. Peel off the tougher outer layers to get to the tender part of the stalk. With the back of a knife, pound the stalk a few times. | Place the pork belly skin side down on a flat working surface. On the longer side of the belly, arrange the lemongrass stalks, onions, and garlic horizontally on the lower part of the belly. | Roll pork belly into a tight log, ending with skin side up. Using kitchen twine, tie on three to four places to secure shape. | Refrigerate, uncovered, overnight to chill. | Using paper towels, pat down surfaces of meat to completely dry. Place the belly roll on a roasting pan fitted with a rack. | Bake in a preheated 180 F oven for about 3 ½ hours. | Increase temperature to 320 F and continue to cook for about 1 ½ to 2 hours or until meat is cooked through and browns. | Increase temperature to 430 F and continue to cook for about 30 to 40 minutes or until skin is very crisp. | Remove from oven and let rest for about 10 to 15 minutes before slicing.",1190,3,21,120,43,0,0,0,163,1237,483,0,0,25,2,21,1,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/pork-belly-lechon-3-158x158.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Bringhe,"Bringhe, a Filipino-style Paella made of glutinous rice, chicken, sausage, vegetables, and coconut milk is hearty, tasty, and sure to be a crowd favorite. It's the perfect one-pot meal for all your special occasions!",15minutes,50minutes,6,"2 tablespoons canola oil; 2 pieces (about 5 ounces) chorizo de bilbao, sliced into  inch thick; 1 pound boneless, skinless chicken thigh meat, cut into 2-inch cubes; 1 onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; 1 tablespoon fish sauce; 2 cups glutinous rice, unwashed; 2 cups coconut milk; 2 cups chicken broth or water; 1 large carrot, peeled and julienned;  red bell pepper, seeded, cored and cut into strips;  green bell pepper, seeded, cored and cut into strips; 1 cup frozen green peas, thawed;  cup raisins; 2 teaspoons turmeric powder; salt and pepper to taste; 2 hard-boiled eggs, peeled and quartered; red bell pepper strips; green red bell pepper strips; carrot florets; banana leaves wilted","In a wide, thick-bottomed skillet over medium heat, heat oil. Add chorizo de bilbao and cook for about 1 to 2 minutes or until lightly browned. Remove from heat and set aside. | Add chicken and cook, stirring occasionally, for about 4 to 5 minutes or until color changes and lightly browned. Remove from pan and set aside. | In the pan, heat another tablespoon of oil. Add onions and garlic and cook until softened. | Add rice and cook, stirring regularly, for about 2 to 3 minutes or until lightly toasted. | Add fish sauce and continue to cook for 1 minute. | Add the coconut milk, broth, chicken, chorizo de bilbao, julienned carrots, bell peppers, green peas, and raisins. | Add turmeric powder and stir to combine. | Season with salt and pepper to taste. Bring to a boil for about 3 to 5 minutes, stirring occasionally. | Cover the rice mixture with banana leaves, cover the pan with lid, and continue to cook for about 15 to 20 minutes or until rice is fully cooked and liquid is absorbed. | If you like to toast the bottom, transfer the rice to a wide pan lined with banana leaves, cover with banana leaves, and cook on medium heat until it forms ""socarrat"" (crust). Flip the rice so the toasted bottom goes to the top and continue to cook to again form a crust. | To serve, garnish with red and green bell peppers, hardboiled eggs, and carrot florets.",673,66,22,35,18,0,0,0,136,350,653,4,4,4075,34,55,5,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/kapampangan-bringhe-4-158x158.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Pork Menudo,"Filipino Menudo is a hearty and tasty pork stew made with fresh tomatoes, potatoes, carrots, and garbanzo beans. It's easy to make and delicious with steamed rice!",20minutes,50minutes,6,"2 tablespoons canola oil; 1 teaspoon annatto seeds; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 2 pounds boneless pork shoulder, cut into 1-inch cubes; 6 large tomatoes, chopped; 1 tablespoon fish sauce; 2 cups water; 3 medium potato, peeled and cut into 1-inch cubes; 2 large carrots, peeled and cut into 1-inch cubes;  pound beef liver, cut into 1-inch cubes; 1 can (16 ounces) garbanzo beans, drained well;  green bell pepper, cored, seeded and cut into 1-inch cubes;  red bell pepper, cored, seeded and cut into 1-inch cubes;  cup raisins; salt and pepper to taste","In a pot over medium heat, heat oil. Add annatto seeds and cook, stirring regularly, until the oil is infused with color. With a slotted spoon, remove and discard seeds. | Add onions and garlic and cook until softened. | Add pork and cook until lightly browned. | Add fish sauce and cook for about 1 minute. | Add tomatoes and cook, mashing occasionally with the back of a spoon, until softened and release juices. | Add water and bring to boil. Lower heat, cover, and cook for about 30 to 35 minutes or until pork is tender. | Add potatoes and carrots. Continue to simmer for around 4 to 5 minutes or until almost tender. | Add liver, bell peppers, garbanzo beans, and raisins. Stir to distribute. | Cook for another 5 to 7 minutes or until liver is cooked through and sauce is thickened. | Season with salt and pepper to taste. Serve hot.",389,37,33,12,3,0,0,0,165,575,1320,8,4,10935,50,96,7,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/filipino-pork-menudo-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Sweet and Sour Meatballs,"Sweet Sour Meatballs are easy to make and a great freezer meal. Smothered in a sweet and tangy sauce, bell peppers, and juicy pineapples, these homemade meatballs are delicious with steamed rice or noodles and sure to be a family favorite.",20minutes,30minutes,6,"2 slices white bread;  cup milk; 1 pound ground beef (80/20 chuck); 1 onion, peeled and grated; 1 egg, well-beaten; salt and pepper; 2 tablespoons canola oil; 1 onion, peeled and sliced thinly;  red bell pepper, seeded and cut into 1-inch chunks;  green bell pepper, seeded and cut into 1-inch chunks; 1 cup pineapple chunks; 1 cup pineapple juice (reserved from the canned pineapples);  cup rice vinegar;  cup ketchup;  cup brown sugar;  cup water; 2 teaspoons cornstarch","In a small bowl, soak bread in milk. Tear with your hands until it resembles a soft paste. | In a large bowl, combine ground beef, soaked bread, grated onions, egg, 1 teaspoon salt, and ¼ teaspoon pepper. Gently mix until combined. | Using a small scoop, portion about 1 tablespoon of meat mixture and roll between palms of hands into a 1-inch diameter ball. | Arrange meatballs in a single layer on a parchment-lined baking sheet and freeze for about 10 to 15 minutes or until firm. | In a bowl, combine pineapple juice, rice vinegar, ketchup, brown sugar,  and 1 teaspoon of salt. Stir until well-blended and set aside. | In a wide pan over medium heat, heat about 1 tablespoon canola oil. Add bell peppers and cook for about 30 to 40 seconds. Remove from pan and keep warm. | In the pan, add another 1 tablespoon oil if needed. Add meatballs in a single layer and cook for about 1 to 2 minutes on each side or just until lightly browned. Remove from pan and drain on paper towels. Keep warm. | Remove excess oil from the pan except for about 1 tablespoon. Add onions and cook until softened. | Add sweet and sauce mixture and bring to a boil. | Add browned meatballs in a single layer. Lower heat, cover, and cook for about 8 to 10 minutes or until meatballs are fully cooked. | In a bowl, combine ¼ cup water and cornstarch and stir until smooth. Add to the pan, whisking to prevent lumps. | Season with salt and pepper to taste. Cook for about 2 to 3 minutes or until thickened. | Add bell peppers and pineapple chunks. | Continue to cook for about 1 to 2 minutes or until heated through. Serve hot.",424,42,16,21,7,2,10,1,82,207,485,2,33,477,31,91,2,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/sweet-sour-meatballs-7-158x158.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Giniling na Baboy,"Pork Giniling is a hearty and tasty stew made with ground pork, carrots, potatoes, and fresh tomatoes. It's easy to make in 30 minutes and in cooks in one pan.",10minutes,20minutes,6,"1 tablespoon canola oil; 1 small onion, peeled and finely chopped; 2 cloves garlic, peeled and minced; 2 pounds ground pork; 1 tablespoon fish sauce; 3 large Roma tomatoes, chopped; 1  cups water; 2 medium potatoes, peeled and cubed; 2 large carrots, peeled and cubed;  green bell pepper, seeded and cubed;  red bell pepper, seeded and cubed;  cup raisins; salt and pepper to taste","In a pan over medium heat, heat oil. Add onions and garlic and cook until softened. | Add ground pork and cook, breaking into pieces with the back of a spoon, until lightly browned. Drain any excess grease. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add tomatoes and cook, mashing with the back of a spoon, until softened and release juices. | Add water and bring to a boil. | Lower heat, cover, and continue to simmer until meat is tender and fully cooked. Add more water in ½ cup increments as necessary to maintain 1 cup of liquid. | Add potatoes, carrots, and raisins and cook until liquid is mostly reduced, vegetables are tender, and raisins are softened. | Add bell peppers and cook until tender-crisp. | Season with salt and pepper to taste. Serve hot.",522,24,28,34,12,0,0,0,108,349,1039,4,3,4015,37,60,4,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/pork-giniling-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Chicken Sisig,"Sizzling Chicken Sisig is creamy, deliciously spicy, and sure to be a crowd favorite. This Filipino-style dish is perfect as an appetizer or main dish.",10minutes,10minutes,6,"1 /2 cup canola oil; 3 cloves garlic, peeled and minced; 4 cups cooked chicken; 1 tablespoon soy sauce;  pound chicken livers; 1 onion, peeled and chopped;  cup calamansi or lime juice; salt and pepper to taste;  cup mayonnaise; 2 Thai chili peppers, chopped","Place sizzling metal plate in a 450 F oven for about 10 minutes to preheat. | In a wide pan over medium-high heat, heat 1 tablespoon of the oil. Add garlic and cook until softened. | Add chopped chicken and spread across the surface of the pan. Cook, turning on sides as needed, for about 2 to 3 minutes or until lightly brown and begins to crisp. | Add soy sauce and continue to cook, stirring as needed, for another 30 to 40 seconds or until sauce is mostly absorbed. | In a pan over medium heat, heat the remaining oil until hot. Gently add chicken livers and cook, turning as needed, until crispy and fully cooked. | With a slotted spoon, remove from pan and drain on paper towels. Let cool to touch and chop. | In a large bowl, combine chicken, liver, onions, chili peppers, and calamansi juice. | Add mayonnaise and stir until well-combined. Season with salt and pepper to taste. | Carefully place the preheated sizzle metal plate on the wood bottom. | Transfer chicken mixture onto sizzle plate and garnish with additional chopped or sliced chili peppers if desired. Serve immediately.",306,2,23,21,4,0,0,0,74,463,248,0,1,95,2,18,1,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/spicy-chicken-sisig-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Steamed Spareribs with Black Beans,"Steamed Pork Ribs with fermented Black Beans are super tender, full of flavor, and perfect with steamed rice. They're so quick and easy to make, you can enjoy this popular dim sum right in your own home!",10minutes,30minutes,6,"2 pounds pork spareribs, cut into 1-inch cubes; 3 cloves garlic, peeled and minced; 1 teaspoon ginger, peeled and minced; 2 Tablespoons Chinese rice cooking wine; 2 Tablespoons light soy sauce; 1 teaspoon sesame oil; 2 teaspoons sugar;  teaspoon Salt; 2 tablespoons cornstarch; 2 Tablespoons fermented black beans, drained and rinsed; 2 tablespoons green onions, chopped","Rinse pork ribs and drain very well. Pat dry. | In a bowl, combine pork ribs, Chinese wine, soy sauce, sesame oil, ginger, garlic, salt, and sugar. Stir to fully coat meat and marinate for about 20 to 30 minutes. | Prepare a steamer by bringing about two inches of water to a boil. | Add cornstarch and combine until ribs are coated. Add black beans and stir to distribute. | Transfer pork into a heat-proof wide, shallow plate and place in the steamer basket, cover, and steam for about 15 to 20 minutes or until meat is no longer pink and cooked through. | Sprinkle with green onions if desired. Serve hot.",453,5,24,36,11,0,0,0,120,652,384,0,1,20,0,25,1,https://www.kawalingpinoy.com/wp-content/uploads/2018/10/asian-steamed-spare-ribs-7-158x158.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
American Chop Suey,"Meaty, saucy Beef Macaroni is sure to be a dinner favorite! Easy to make in 30 minutes and in one pot, this American chop suey recipe is perfect for busy weeknights.",10minutes,20minutes,6,"1 tablespoon canola oil; 1 onion, peeled and chopped;  green bell pepper, cored, seeded and chopped;  red bell pepper, cored, seeded and chopped; 1 pound ground beef; salt and pepper to taste; 1 can (15 ounces) diced tomatoes; 1 can (15 ounces) tomato sauce; 2 cups tomato juice ( or beef broth); 2 tablespoons tomato paste; 1 tablespoon Worcestershire sauce; 1 teaspoon dried oregano; 1 teaspoon dried basil; 1 teaspoon sugar; 2 cups uncooked elbow macaroni","In a wide pan over medium heat, heat oil. Add onions and bell peppers and cook until softened. | Add ground beef and cook, breaking the meat with the back of a spoon, until lightly browned. Season with salt and pepper to taste. Drain excess oil, if any, | Add diced tomatoes, tomato sauce, tomato juice (OR broth), tomato paste, Worcestershire sauce, dried oregano, dried basil, and sugar. Stir until combined and bring to a simmer. | Add uncooked macaroni and stir to distribute. Lower heat, cover, and cook for about 10 to 15 minutes or until pasta is cooked. | Season with salt and pepper to taste, if needed. Spoon onto serving plates and serve with Worcestershire sauce on the side and garnish with Parmesan cheese, if desired.",461,52,22,18,6,0,0,0,53,733,1139,5,13,1365,52,86,4,https://www.kawalingpinoy.com/wp-content/uploads/2018/09/one-pot-american-chop-suey-7-180x180.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Filipino-style Barbecue Chicken,"Filipino Chicken Barbecue is a delicious medley of sweet and savory flavors you'll love year-round. Made with a simple soy sauce marinade, it's simple to make yet incredibly tasty!",10minutes,30minutes,6,"3 pounds whole chicken, butterflied;  cup soy sauce;  cup calamansi or lemon juice;  cup brown sugar; 1 head garlic. peeled and minced; 1 teaspoon salt; 1 teaspoon pepper;  cup canola oil","Rinse chicken and pat dry. | In a bowl, combine soy sauce, calamansi juice, brown sugar, garlic, salt, and pepper. Stir well until sugar and salt are dissolved. | Add chicken and massage with the marinade until fully coated. Cover and marinate in the refrigerator for at least 2 hours or up to overnight. Drain chicken well, discarding marinade. | In a wide, thick-bottomed pan over medium heat, heat oil. Add chicken and cook for about 15 to 20 minutes on each side or until nicely browned on the outside and thermometer inserted in the center reads 165 F. | Remove from heat and let stand for about 5 minutes before cutting into serving pieces. Serve hot. | Drain chicken from the marinade, reserving marinade. | In a saucepan over medium heat, bring the marinade into a boil for about 10 to 15 minutes or until heated completely and reduced. | Arrange chicken in a single layer on a greased baking sheet and bake in a 400 F oven for about 20 minutes. | Using tongs, turn chicken on other side and baste with the reduced marinade. Continue to cook for about 20 to 25 minutes or until thermometer inserted in the thickest part reads 165 F. | Remove from heat and let stand for about 5 minutes. Cut into serving portions and serve hot. | Prepare grill with direct (over hot coals) & indirect (no charcoal) heat. | Drain chicken from the marinade, reserving marinade. | In a saucepan over medium heat, bring the marinade into a boil for about 10 to 15 minutes or until heated completely and reduced. | Place chicken over direct heat. Grill for about 1 minute or until slightly charred. Carefully flip the chicken. Grill for about 1 minute or until slightly charred. | Place chicken over indirect heat. Cover and grill chicken over indirect heat for about 1.5 hours to 2 hours, turning every 15 minutes. | In the last 30 minutes of grilling, start basting the chicken. Continue to grill over indirect heat turning and basting every 10 minutes until a thermometer inserted on the thickest part reads 165F. | Remove from heat and let rest for about 5 minutes before slicing into serving pieces. Serve hot.",409,21,23,25,6,0,0,0,120,1582,356,0,18,120,5,39,1,https://www.kawalingpinoy.com/wp-content/uploads/2018/08/filipino-bbq-chicken-6-158x158.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Binagoongan Baboy,"Binagoongan Baboy with pork belly stewed in fresh tomatoes, shrimp paste, and chili peppers for a hearty, boldly flavored dish that's perfect with steamed rice.",15minutes,1hour,4,"1 tablespoon canola oil; 2 pounds pork belly, cut into 1-inch cubes; 1 onion, peeled and chopped; 4 cloves garlic, peeled and minced; 2 tablespoons sauteed shrimp paste; 2 large tomatoes, chopped;  cup vinegar; 1 cup water; 5 Thai chili peppers, chopped; 1 teaspoon sugar (see recipe notes); salt and pepper to taste","In a wide pan over medium heat, heat 1 tablespoon of oil. Add pork cubes and cook until they begin to brown and render fat. | Add onions and garlic and cook until softened. | Add shrimp paste and cook, stirring occasionally, for about 1 minute. | Add tomatoes and cook, mashing with the back of the spoon, until softened and release juice. | Add vinegar and simmer, uncovered and without stirring, for about 2 to 4 minutes. | Add water, chili peppers, and sugar, if using. Stir to combine. | Lower heat, cover, and simmer until pork is fork-tender and sauce is reduced. | Season with salt and pepper to taste. Serve hot with fried eggplant and steamed rice.",1259,6,28,124,44,0,0,0,249,343,558,1,3,325,17,56,2,https://www.kawalingpinoy.com/wp-content/uploads/2018/08/spicy-binagoongan-baboy-7-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Carne Guisada,"Mexican-style Braised beef and potatoes in tomatoes and spices for an easy weeknight dinner. This carne guisada is hearty, boldly flavored, and amazing with rice!",10minutes,1hour,4,"1 tablespoon canola oil; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 2 pounds chuck steak, sliced thinly; 4 large Roma tomatoes, chopped; 1 jalapeno pepper, seeded and minced; 1  cups water or beef broth; 2 medium potatoes, peeled and cubed; salt and pepper to taste","In a dutch oven or wide skillet over medium heat, heat oil. Add onions and garlic and cook until softened. | Add beef and cook until lightly browned. | Add tomatoes and cook, mashing with the back of a spoon, until softened and release juice. | Add water or broth. Bring to a boil, skimming scum that floats on top. | Add chili peppers. | Lower heat, cover, and simmer for about 40 to 50 minutes or until beef is tender, adding more water in ½ cup increments as needed. | Add potatoes and cook for about 8 to 10 minutes or until tender and sauce is reduced and thickened. | Season with salt and pepper to taste. Serve hot.",605,18,46,39,15,0,0,0,154,168,1365,3,2,460,25,77,8,https://www.kawalingpinoy.com/wp-content/uploads/2018/06/easy-carne-guisada-2-158x158.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Ginisang Upo with Pork,"Upo Guisado with pork belly and oyster sauce is easy to make and so flavorful. It's nutritious, delicious, and budget-friendly, too. Serve with steamed rice for a tasty meal the whole family will love!",10minutes,30minutes,4,"1 tablespoon canola oil; 1 onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced;  pound pork belly, cut into thin strips; 2 Roma tomatoes, chopped; 1  cups water; 2 medium upo, peeled and cut into strips (about 4 cups); 2 tablespoons oyster sauce; salt and pepper to taste","In a wide pan or wok over medium heat, heat oil. | Add onions and garlic and cook until softened. | Add pork and cook, occasionally stirring, until lightly browned. | Add tomatoes and cook, mashing with the back of the spoon until softened. | Add water and bring to a boil. Lower heat, cover, and simmer until meat is tender and liquid is reduced to about ½ cup. | Increase heat to medium. Add upo and cook, uncovered, for about 3 to 5 minutes or until half done. | Add oyster sauce and stir to distribute. Season with salt and pepper to taste. | Continue to cook, stirring occasionally, for about 2 to 4 minutes or until upo is tender yet crisp. Serve immediately.",348,5,6,33,11,0,0,0,40,267,218,0,1,260,6,18,0,https://www.kawalingpinoy.com/wp-content/uploads/2018/05/ginisang-upo-pork-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Pancit Upo,"Pancit Upo with tender pork and bottle gourd squash for a tasty noodle stir-fry. Easy and economical to make, it's sure to be a family favorite!",10minutes,20minutes,6,"1 tablespoon canola oil; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced;  pound pork belly, cut into thin strips;  teaspoon annatto powder; 2 cups water; 1 large upo, peeled and cut into strips (about 2 cups); 8 ounces pancit bihon (rice noodles); 2 tablespoons oyster sauce; salt and pepper to taste","In a wide pan or wok over medium heat, heat oil. Add onions and garlic and cook until softened. | Add pork and cook, occasionally stirring, until lightly browned. | Add annatto powder and stir to coat meat. | Add water and bring to a boil. Lower heat, cover, and simmer until meat is tender and liquid is reduced to about 1 cup. | Increase heat to medium. Add upo and cook for about 1 to 2 minutes or until half-done. | Add noodles and cook, stirring to separate. | Add oyster sauce and stir to distribute. Season with salt and pepper to taste. | Continue to cook, stirring regularly, for about 3 to 5 minutes or until noodles cooked through, upo is tender yet crisp, and liquid is mostly absorbed. | Serve hot.",365,34,5,22,7,0,0,0,27,249,108,0,0,0,1,19,0,https://www.kawalingpinoy.com/wp-content/uploads/2018/04/pancit-upo-4-360x361.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
