title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Ginisang Munggo at Tinapa,"Mung Bean Stew with Smoked Fish is a tasty and budget-friendly protein source. It's easy to make, filling, and full of comforting flavors.",10minutes,45minutes,6,"1 cup dry mung beans; 2 quarts water; 1 tablespoon oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 1 tablespoon fish sauce; 1 pound (about 4 to 5 pieces) smoked fish; 1 large ampalaya, seeded and cut thinly; 1 bunch fresh spinach, stems trimmed","Sort through the mung beans, discarding discolored or shriveled beans andÂ any grit or dirt. Rinse beans in cold, running water until water runs clear. Drain well. | In a large pot, combine mung beans and water. Over medium heat, bring to a boil skimming froth that floats on top. | Lower heat, cover, and continue to cook for about 45 to 50 minutes or until beans have softened and skins have burst. Add more water as needed to maintain about 4 cups. | In another pot over medium heat, heat oil. Add onions and garlic and cook until tender and aromatic. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add cooked mung beans, including liquid. Bring to a boil. | Add ampalaya and cook for about 1 to 2 minutes or until tender yet crisp. | Add tinapa flakes and continue to cook until just heated through. | Season with salt and pepper to taste. | Add spinach, turn off heat and cover pot for about 1 to 2 minutes or until spinach is just wilted. Serve hot.",247,24,23,5,0,0,0,0,44,303,798,6,3,400,16,70,2,https://www.kawalingpinoy.com/wp-content/uploads/2017/06/ginisang-munggo-tinapa-6-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Sotanghon at Upo Soup,"Sotanghon at Upo Soup is a healthy, delicious, and hearty that is made with sotanghon noodles, upo, and chicken. It is a simple everyday Filipino dish that would make you toasty warm during the cold season or those gloomy rainy days. It is very easy to prepare and economical too!",10minutes,20minutes,4,"1 medium upo; 1 tablespoon canola oil; 1 small onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced;  pound boneless chicken thigh meat, diced; 1 tablespoon fish sauce; 4 cups water; salt and pepper to taste; 2 ounces sotanghon (cellophane noodles); fried garlic bits, optional","Cut and discard ends of upo. Using a peeler or a paring knife, peel skin. Cut the gourd lengthwise. If interior is ""too spongy"" and has mature seeds, remove spongy flesh using a spoon and discard. Slice gourd into 1 inch cubes. | In a pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add chicken and cook, stirring occasionally, until lightly browned and juices run clear. | Add fish sauce and cook for about 1 minute. | Add water and bring to a boil. Season with salt and pepper to taste. | Add upo and cook for about 2 to 3 minutes or until half-done. | Add sotanghon and push down into the broth. | Continue to cook for about 3 to 5 minutes or until noodles are translucent and upo is tender yet crisp. | Ladle into serving bowls and garnish with fried garlic bits, if desired. Serve hot.",217,15,11,12,3,0,0,1,43,408,168,1,1,81,3,28,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/10/sotanghon-upo-soup-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Chinese Chicken Salad,"Chinese Chicken Salad is the mother of all salads! Chock full of lettuce, carrots, edamame, poached chicken, and crisp wonton strips in a sweet and tangy Asian-inspired dressing, it's like a party in your mouth! It's aÂ great side dish or light meal the whole family will love.",10minutes,20minutes,6,"1 pound boneless, skinless chicken breast; 1 teaspoon salt; 1 package (12 ounces) wonton wrappers, cut into thin strips;  cup canola oil; 1 head iceberg lettuce, torn;  head red cabbage, shredded; 1 large carrot, peeled and julienned;  cup edamame;  cup rice vinegar; 2 tablespoons soy sauce; 2 tablespoons sesame oil;  cup brown sugar; 1 tablespoon chili garlic sauce; 1 thumb-size ginger, peeled and grated","In a pot over medium heat, combine chicken, salt, and enough water to cover. Bring to a boil, skimming scum that floats on top. | As soon as the water comes to a boil, lower heat, cover, and simmer for about 12 to 15 minutes or until chicken turns opaque and a thermometer inserted in the thickest part of the meat reads 165Â°F. | With a slotted spoon, remove chicken from theÂ pot and chill in the refrigerator until completely cooled. Coarsely shred. | In a wide pan over medium heat, heat oil to 350 F.  Add the wonton strips in batches and fry, stirring regularly, for about 1 to 2 minutes or until golden. With a slotted spoon, remove from oil and drain on paper towels. Wonton strips will crisp as they cool. | In a large bowl, combine chicken, lettuce, red cabbage, carrots, and edamame. Just before serving, drizzle with dressing and garnish with fried wonton strips. Gently toss to combine. | In a bowl, combine rice vinegar, soy sauce, sesame oil, sugar, chili garlic sauce, and ginger. Whisk together until well-blended.",476,61,26,13,1,0,0,0,55,1407,666,4,13,2575,24,90,4,https://www.kawalingpinoy.com/wp-content/uploads/2020/12/chinese-chicken-salad-8-158x158.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Chicken Sotanghon Soup,Chicken Sotanghon Soup with cellophane noodles and tender-crisp veggies is a hearty and tasty soup perfect for cold weather. Delicious for midday snack or light meal!,15minutes,35minutes,6,"1 tablespoon canola oil; 1 onion, peeled and sliced thinly; 4 cloves garlic, peeled and minced; 1 thumb-size ginger, peeled and julienned; 1 pound chicken wings, tips removed and cut into 2-inch pieces; 1 cup Chinese celery (kinchay), chopped; 2 tablespoons fish sauce; 7 cups chicken broth; 1 teaspoon atchuete powder; 1 large carrot, peeled and julienned; salt and pepper to taste; 4 ounces (about 2 coils) sotanghon;  head napa cabbage, shredded; 3 hardboiled eggs, peeled and halved; fried garlic bits; green onions, chopped;  cup oil; 1 head garlic, peeled and minced","In a large pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add chicken and cook, stirring regularly, until lightly browned and juices run clear. | Add celery and cook, stirring regularly, for about 1 to 2 minutes or until softened. | Add fish sauce and cook for about 1 to 2 minutes. | Add chicken broth and bring to a boil, skimming any scum that floats on top. Lower heat, cover, and continue to cook until chicken is cooked through. | In a bowl, combine about Â½ cup of the hot broth and atsuete powder. Stir until atsuete is dissolved. Add atsuete water to pot. | Add carrots and cook for about 1 to 2 minutes or until half-done. Season with salt and pepper to taste. | Add sotanghon noodles and push down into broth to soften, stirring gently to separate. | When noodles have slightly softened, add cabbage and cook for another 2 to 3 minutes or until noodles are cooked and vegetables are tender yet crisp. | Ladle soup into bowls and top with boiled eggs, fried garlic bits and green onions. Serve hot. | In a small pan over low heat, heat oil. Add garlic and cook, stirring occasionally, for about 10 to 15 minutes or until golden brown. | With a slotted spoon, remove from pan and drain on paper towels. Garlic will crisp as it cools.",434,26,14,31,4,0,0,0,125,1566,640,2,3,2203,44,125,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/chicken-sotanghon-soup-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Goto,"Goto made with glutinous rice, beef tripe, and ginger is a Filipino-style congee usually enjoyed as midday snack or light meal. It's delicious, filling, and perfect for cold weather.",12hours,5hours,6,"1 pound beef tripe; rock salt; 3 pieces beef bones; 8 cups water; salt; 1 onion, peeled and quartered; 4 cloves garlic, peeled and smashed; 1 thumb-size ginger, cut into half and pounded;  teaspoon peppercorns; 1 tablespoon canola oil; 1 onion, peeled and chopped; 5 cloves garlic, peeled and minced; 2 thumb-size ginger, peeled and julienned; 1 tablespoon fish sauce; 1 cup glutinous rice; 7 cups broth, reserved from cooking the tripe; salt and pepper to taste; fried garlic bits; green onions, chopped; calamansi,, sliced","In a bowl, combine tripe and enough cold water to cover. Soak in refrigerator overnight. The next day, drain well. | Generously apply salt on tripe and vigorously rub on surfaces. Rinse well under cold, running water, and repeat for about 2 or 3 times. | In a large pot over medium heat, combine 1 liter of water and 2 tablespoons salt. Bring to a boil. Add the tripe and cook for about 10 to 15 minutes. Drain well, discarding liquid. Rinse pot. | In the pot, combine the parboiled tripe, beef bones, and about 8 cups water. Bring to a boil over medium heat, skimming scum that floats on top. | When the broth has cleared, add onion, garlic, ginger, and peppercorns. Lower heat, cover, and cook for about 3 to 4 hours or until desired tenderness. Add more water as needed to maintain about 7 cups. | Remove tripe. Using a fine-mesh sieve, strain broth. Reserve liquid and discard bones and aromatics. | Allow tripe to cool to touch and slice into Â½-inch thick x 2-inch long strips. | In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add tripe and cook, stirring occasionally, for about 3 to 5 minutes. | Add fish sauce and continue to cook for 1 to 2 minutes. | Add rice and cook, stirring regularly, for about 2 to 3 minutes. | Add broth and bring to a boil, skimming any foam that may float on top. Lower heat, cover, and cook for about 25 to 30 minutes or until rice grains are softened and have burst. | Season with salt and pepper to taste. | Ladle congee into serving bowls and garnish with chopped onions and fried garlic bits. Serve hot with calamansi.",353,31,16,18,6,0,0,0,54,2632,318,2,2,0,4,43,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/goto-lugaw-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Cocido-style Nilaga,"Cocido-style Nilaga is a hearty and tasty soup made with beef shanks, smoked sausage, and vegetables. It's easy to make and perfect for cold weather!",15minutes,2hours,6,"1 tablespoon oil; 3 saba bananas, peeled and cut into thirds; 2 pounds boneless beef shanks, cut into serving pieces; 8 cups water; 1 onion, peeled and quartered; 1 pound chorizo de bilbao, cut into 1-inch thick; 2 potatoes, peeled and quartered; 1 cup garbanzo beans; 1 bunch pechay, ends trimmed and leaves separated; salt and pepper to taste","In a pan over medium heat, heat oil. Add bananas and fry, turning once or twice, until lightly browned. Remove from pan and drain on paper towels. Set aside. | In a pot over medium heat, combine beef and water. Bring to a boil, skimming scum floats on top. | When the broth has cleared, add onions. Lower heat, cover, and simmer for about 2 to 2 Â½ hours or until beef is fork-tender. Add more water in Â½ cup increments as needed to maintain about 7 to 8 cups liquid. | Add Chorizo de Bilbao, potatoes. saba bananas, and garbanzo beans. Continue to cook until vegetables are tender. | Add pechay and cook for about 2 to 3 minutes or until tender yet crisp. | Season with salt and pepper to taste. Serve hot.",541,29,23,37,12,0,0,0,79,1033,868,6,3,0,16,87,6,https://www.kawalingpinoy.com/wp-content/uploads/2014/10/cocido-style-nilaga-3-1-158x158.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Sotanghon at Bola Bola Sopas (Cellophane Noodles and Meatball Soup),Warm-up your tummy with Cellophane noodle and meatball soup. It's delicious and filling on its own or as a side dish.,10minutes,20minutes,4,"1 tablespoon canola oil; 2 shallots, peeled and chopped; 2 cloves garlic, peeled and minced; 6 cups water (or chicken broth); 4 ounces (about 2 coils) Sotanghon noodles; salt and pepper to taste; 2 cups napa cabbage, chopped; 1 cup kinchay (Chinese celery), finely chopped;  pound ground chicken;  cup green onions, finely chopped;  cup water chestnuts, finely chopped; 1 clove garlic, peeled and minced;  cup carrots, shredded; 1 teaspoon soy sauce;  teaspoon salt;  teaspoon ground black pepper","Prepare the meatballs. In a bowl, combine ground chicken, green onions, water chestnuts, garlic, carrots, soy sauce, salt, and pepper. Stir until well distributed. | Using a small scoop, portion meat mixture and shape into 1-inch balls. Set aside. | In a pot over medium heat, heat oil. Add shallots and garlic and cook unitl softened. | Add water and bring to a boil. | Gently drop meatballs into boiling water and cook, skimming scum that floats on top, for about 3 to 5 minutes or until meat changes color. | Lower heat and simmer for about 10 minutes or until meat is fully cooked. | Add noodles and stir to loosen. Cook for about 2 to 4 minutes or until translucent and softened. | Add napa cabbage and kinchay and continue to cook for about 2 to 3 minutes or until cabbage is tender yet crisp. | Season with salt and pepper to taste.  Serve hot.",209,33,7,6,1,0,0,0,24,431,383,2,2,1651,15,76,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/04/sotanghon-bola-bola-soup-3-158x158.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Batsui,"Kapampangan Batchoy (Batsui) is a hearty soup perfect for cold weather. Made with pork, organ meats, macaroni, and ginger-flavored broth, it's delicious on its own or served with steamed rice.",10minutes,50minutes,6,"1 tablespoon canola oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 3 tablespoons fish sauce; 3 thumb-size fresh ginger, peeled and julienned (about 3 tablespoons); 1 pound pork tenderloin, cut into small strips;  pound pork kidney, trimmed of fat and cut into small strips;  pound pork pancreas, cut into small strips;  teaspoon pepper; 8 cups hot water; 1 cup uncooked elbow macaroni;  pound liver, cut into small strips","In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add fish sauce and cook for 1 to 2 minutes. | Add pork tenderloin and cook, stirring occasionally, until no longer pink. | Add the kidney and pancreas. | Season with pepper and continue to cook the meat, stirring occasionally, until liquid is mostly absorbed. | Add hot water and bring to a boil, skimming scum that may float on top. | Cover and continue to cook for about 20 to 30 minutes or until tender. | Add elbow macaroni noodles and cook for about 5 to 6 minutes. | Add liver and cook for about 3 to 5 minutes or until cooked through and noodles are al dente. | Adjust taste with salt if needed.",298,21,33,8,2,0,0,0,286,832,607,1,2,5555,15,27,9,https://www.kawalingpinoy.com/wp-content/uploads/2019/11/kapampangan-batsui-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Pork Pochero,"Pork Pochero is a classic Filipino stew made of pork belly, saba bananas, beans, and vegetables. It's hearty, tasty, and perfect as cold-weather comfort food!",15minutes,1hour,6,"canola oil; 2 saba bananas, peeled and cut into chunks; 2 medium potatoes, peeled and quartered; 1 large carrot, peeled and cut into chunks; 2 pieces Chorizo de bilbao, cut into chunks; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 2 pounds pork belly, cut into 2-inch cubes; 2 medium tomatoes, chopped; 1 tablespoon fish sauce; 4 cups water; 1 can (15 ounces) pork and beans; 2 bunches pechay, ends trimmed and leaves separated; salt and pepper to taste; 8 pieces green beans (Bagiuo beans), ends trimmed","In a deep pot over medium heat, heat about 2 tablespoons of oil. Add saba bananas and cook, turning as needed, until lightly browned. Remove from pan and drain on paper towels. | Add potatoes and carrots and cook until lightly browned. Remove from pan and drain on paper towels. | Add Chorizo de bilbao and cook until lightly browned. Remove from pan and drain on paper towels. | Remove excess oil except for about 1 tablespoon.  Add onions and garlic and cook until softened. | Add pork belly and cook until lightly browned. | Add tomatoes and cook, mashing with the back of a spoon, until softened and release juices. | Add fish sauce and cook for about 1 to 2 minutes. | Add water and bring to a boil, skimming scum that floats on top. | Lower heat, cover and simmer for about 30 to 40 minutes or until meat is tender. | Add pork and beans, potatoes, carrots, and Chorizo de bilbao. Continue to simmer until vegetables are tender. | Add green beans and saba bananas and cook for about 2 to 3 minutes. | Add pechay and cook for another minute. | Season with salt and pepper to taste. Serve hot.",1167,79,32,84,31,0,0,0,123,1318,2361,18,15,15238,158,449,9,https://www.kawalingpinoy.com/wp-content/uploads/2019/08/filipino-pork-pochero-4-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Bulanglang na Hipon,Shrimp Sinigang with guava is a refreshing sour soup you'll love year-round. It's easy to make and ready in minutes yet so delicious and filling.,10minutes,20minutes,4,"1 pound head-on large shrimp; 7 large ripe guavas; 5 cups water; 1 onion, peeled and quartered; salt to taste; 1 bunch kangkong (water spinach)","Trim tendrils off shrimp. Wash and drain well. | Cut into guavas into halves and using a small spoon, scoop out the seeds. | In a bowl, combine guava seeds and pulp and 1 cup of the water. Using the back of a spoon, mash to extract pulp and strain in a fine-mesh sieve. Reserve the guava juice and discard the seeds. | Trim about 2 inches from the kangkong stalks and discard.  Cut kangkong into 3-inch lengths, separating the sturdier stalks from the leaves. Wash thoroughly and drain well. Set aside. | In a large pot over medium heat, combine the remaining 4 cups water, onion, and guavas.  Bring to a boil. Lower heat, cover and simmer until guavas begin to soften. | Add the extracted guava juice. | Add shrimp and cook for about 4 to 5 minutes or until shrimp change color and are cooked through. | Season with salt to taste. | Add kangkong and cook for about 30 seconds or until just wilted. Serve hot.",228,24,28,3,1,0,0,0,286,917,795,9,14,1810,354,218,3,https://www.kawalingpinoy.com/wp-content/uploads/2019/07/kapampangan-bulanglang-hipon-4-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
Nilagang Baka,"Nilagang Baka is the ultimate comfort food! Loaded with fork-tender beef shanks, tendon, and vegetables, this Filipino-style boiled soup is hearty and tasty.",10minutes,2hours,6,"2 pounds beef shanks, bone-in; 1 pound beef tendons; 8 cups water; 1 large onion, peeled and quartered; 1 teaspoon peppercorns; 2 tablespoons fish sauce; 3 corn, husked and cut into halves; 2 medium potatoes, peeled and quartered; 1 small cabbage, cut into wedges; 12 green beans, ends trimmed; salt to taste; green onions, optional","In a pot, combine beef shanks, beef tendon, and water. Over medium heat, bring to a boil, skimming scum that floats on top. | When clear of froth, add onions, peppercorns, and fish sauce. | Lower heat, cover and cook at no more than a simmer for about 2 to 2 Â½ hours or until shanks are tender and tendons are soft. Add more water as needed during cooking to maintain about 6 to 7 cups. | Add corn and cook for about 5 to 7 minutes. | Add potatoes and cook for about 5 minutes or until almost tender. | Add green beans and cabbage and cook for another 2 to 4 minutes or until vegetables are tender yet crisp. | Season with salt to taste. Ladle into serving bowls and garnish with chopped green onions, if desired. Serve hot.",346,21,39,12,5,0,0,0,88,642,1230,6,6,235,66,137,7,https://www.kawalingpinoy.com/wp-content/uploads/2019/07/beef-nilaga-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Pork Bulanglang,"Kapampangan Sinigang sa Bayabas is a Filipino sour soup that's delicious with steamed rice. Loaded with tender pork belly, vegetables, and a refreshing guava flavor, it's the ultimate cold weather comfort food.",15minutes,1hour,6,"2 pounds pork belly, cut into 2-inch cubes; 7 cups water; 1 onion, peeled and quartered; 1 tablespoon fish sauce; 1 bunch kangkong; 1 pound (about 10 to 12 pieces) fresh guava; 8 pieces gabi, peeled and cut into 2-inch chunks; salt to taste","In a pot over medium heat, combine pork and water. Bring to a boil, skimming scum that floats on top. | When the broth has cleared, add onions and fish sauce. | Lower heat, cover, and continue to cook for about 1 to 1 Â½ hours or until pork is tender. Add more water in Â½ cup increments, if needed, to maintain about 6 cups. | Meanwhile, cut into guavas into halves and using a small spoon, scoop out the seeds. | In a bowl, combine guava seeds and the remaining 1 cup water. Using the back of a spoon, mash to extract pulp and strain in a fine-mesh sieve. Reserve the guava juice and discard the seeds. | Trim about 2 inches from the kangkongs stalks and discard. Cut kangkong into 3-inch lengths, separating the sturdier stalks from the leaves. Wash thoroughly and drain well. Set aside. | Add gabi, sliced guava, and the guava juice to the pot and continue to cook for about 5 minutes or until tender. | Season with salt to taste. | Add kangkong beginning with the sturdier stalks and then the leaves. Continue to cook for about 1 to 2 minutes. Serve hot.",846,13,17,81,29,0,0,0,109,311,667,5,8,1075,179,41,1,https://www.kawalingpinoy.com/wp-content/uploads/2019/06/kapampangan-pork-bulanglang-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Sinigang na Hipon sa Calamansi,"Filipino Sour Soup loaded with shrimp, tender-crisp vegetables, and fresh calamansi flavor. This sinigang na hipon with calamansi is hearty, tasty, and the ultimate cold weather comfort food.",10minutes,10minutes,4,"5 cups water; 1 onion. peeled and quartered; 2 medium Roma tomatoes, quartered; 2 tablespoons fish sauce to taste; 1 cup daikon radish, peeled and sliced into  inch thick; 1 pound shell-on shrimp, tendrils trimmed, washed and drained well;  cup freshly-squeezed calamansi juice; 2 bunches pak choi, stems trimmed and leaves separated; salt to taste","In a pot over medium heat, bring rice washing or water to a boil. | Add onions, tomatoes, and radish. Cook for about 2 to 3 minutes. | Add shrimp, calamansi juice, and fish sauce. | Continue to cook for about 3 to 5 minutes or just until shrimps color changes to pink and vegetables are tender yet crisp. | Add pechay, pushing down into broth with back of spoon. Turn off heat, cover and allow residual heat to soften leaves. | Season with salt to taste. Serve hot with fish sauce on the side, if desired.",170,12,26,2,1,0,0,0,286,1682,453,3,6,5285,92,325,3,https://www.kawalingpinoy.com/wp-content/uploads/2019/05/sinigang-hipon-calamansi-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Arroz Caldong Paa ng Manok (Congee with Chicken Feet),"Arroz Caldo with Chicken feet is hearty, comforting, and loaded with flavor. This Filipino-style congee is delicious as a midday snack or dinner meal.",15minutes,1hour,8,"2 pounds chicken feet; water; 1 thumb-size ginger, pounded; 1 tablespoon canola oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 4 tablespoons ginger, peeled and julienned; 1 tablespoon fish sauce; 1 cup uncooked glutinous rice (malagkit); 1 chicken bouillon cube; salt and pepper to taste; green onions, chopped; fried garlic bits; calamansi or lemon, cut into wedges; 1 head garlic, peeled and minced;  cup oil","Rub chicken feet with salt, rinse, and drain well. Using a knife or kitchen shears, cut ends to remove nails and trim any calluses from the paws. | In a pot over medium heat, bring about 6 cups of water to a boil. Add chicken feet and pounded ginger. Cook, skimming any scum that floats on top. for about 20 to 25 minutes or until chicken feet are tender. | Drain and rinse chicken feet with cold water. Discard liquid. | In aÂ pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add chicken feet and cook, occasionally stirring, for about 2 to 3 minutes. Add fish sauce and cook for 1 to 2 minutes. | Add rice and cook, stirring regularly, for about 1 to 2 minutes. | Add about 10 cups of water and bring to a boil, removing scum that may float on the top. | Add bouillon cubes and stir until dissolved. | Lower heat, cover,Â and simmer, stirring occasionally and adding additional water in Â½ cup increments if needed, for about 30 to 40 minutes or until rice is softened, congee has thickened to desired consistency, and chicken feet are tender. | Season with salt and pepper to taste. | Ladle into serving bowls and top with green onions, fried garlic bits, and drizzle withÂ calamansiÂ juice as desired. Serve hot. | In a pan over low heat, heat oil. Add garlic and cook, stirring occasionally, until golden brown. | Using a slotted spoon, remove garlic from oil and drain on paper towels.",398,3,23,32,6,0,0,0,95,373,80,1,1,113,2,111,1,https://www.kawalingpinoy.com/wp-content/uploads/2019/04/arroz-caldong-paa-manok-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Corned Beef Sinigang,"Sinigang na Corned Beef with vegetables and a tangy tamarind broth is hearty, tasty, and the perfect cold weather comfort food!",10minutes,20minutes,4,"5 cups water; 1 small onion, peeled and quartered; 2 Roma tomatoes, quartered; 1 tablespoon fish sauce; 1 6-inch radish, peeled and cut into 1-inch thickness;  package tamarind soup base mix (about .70 ounce); 2 bunches bok choy, ends trimmed; 1 can (11.5 ounces) chunky corned beef; salt to taste","In a soup pot over medium heat, combine water, onion, and tomatoes. Bring to a boil. | Add radish. Lower heat and cook for about 3 to 5 minutes or until tender-crisp. | Add tamarind soup base mix and stir until dissolved. | Add bok choy and cook for about 1 minute. | Add corned beef and cook, breaking apart into large chunks with a spoon, for about 2 to 3 minutes or until heated through. | Season with salt to taste. Serve hot.",195,7,13,12,3,0,0,0,44,1381,560,2,4,280,47,47,1,https://www.kawalingpinoy.com/wp-content/uploads/2019/03/easy-corned-beef-sinigang-5-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Chicken Sopas,"Filipino-style Chicken Macaroni soup is loaded with pasta, flaked chicken, vegetables, and a creamy broth for a creamy, hearty, and tasty soup. It's the perfect cold-weather comfort food!",20minutes,1hour,8,"2 pounds bone-in chicken parts; 1 onion, peeled and quartered; 1 teaspoon peppercorns; 4 cloves garlic, peeled and crushed; 2 bay leaves; salt and pepper to taste; 10 cups water; 1 tablespoon canola oil; 4 hot dogs, sliced diagonally into -inch thick; 1 onion, peeled and chopped; 2 stalks celery, cubed; 2 large carrots, peeled and cubed; 2 cups uncooked elbow macaroni pasta; 1 can (12 ounces) evaporated milk; salt and pepper to taste;  small napa cabbage, chopped; 4 hard-boiled eggs, peeled and halved; green onions, chopped","In a large pot, combine chicken, quartered onions, peppercorns, garlic, bay leaves, 1Â tablespoon of salt, and 10 cups water. | Over medium heat, bring to a boil, skimming scum that may float on top. Once the broth clears, lower heat and cover. Continue to cook for about 20 to 30 minutes or until chicken is cooked through and fork-tender. With a slotted spoon, remove chicken from the broth. | Allow chicken to cool to touch, pull meat from the bones, shred and set aside. | Return the bones to the pot and bring to a boil. Lower heat, cover, and simmer for at least 30 minutes to 1Â hour. Using a fine-mesh sieve, strain Using a fine mesh sieve, strain broth to remove sediments and reserve about 8 cups. | In another pot over medium heat, heat oil.Â  Add hot dogs and cook, stirring regularly, for about 1 to 2 minutes or until lightly browned. With a slotted spoon, remove from pan and drain on paper towels. Keep warm. | Add the chopped onions, celery, and carrots to the pan. Cook, stirring regularly, for about 3 to 5 minutes or until softened | Add macaroni and cook, stirring regularly, for about 1 to 2 minutes. | Add the reserved broth and bring to a boil. | Lower heat and simmer, stirring occasionally, for about 8 to 10 minutes or until pasta is tender. | Add evaporated milk, shredded chicken, and hot dogs. Continue to cook simmer until heated through.Â Season with salt and pepper to taste. | Add napa cabbage and cook for about 1 minute or until tender-crisp. | To serve, ladle soup in individual bowls and garnish with eggs and green onions, if desired. Serve hot.",487,34,28,25,7,0,0,0,247,196,533,1,7,2925,2,169,1,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/creamy-chicken-sopas-5-158x158.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Chicken Rice Congee,"Chicken Rice Congee is a comforting, warm soup with shredded chicken, tender rice, carrots, and ginger. The perfect cure for those under-the-weather days.",10minutes,50minutes,6,"1 pound boneless, skinless chicken breast; 5 cups water; salt;  teaspoon pepper corns; 1 bay leaf; 1 tablespoon canola oil; 1 onion, peeled and chopped; 2 cloves garlic; 1 large carrot, peeled and diced; 2 stalks celery, diced; 2 cups cooked rice (steamed); 1 thumb-size ginger, sliced and pounded","In a large pot,Â In small, heavy-bottomed pot, arrange chicken breasts in a single layer. Add water, salt, peppercorns, and bay leaf. | Bring to a boil, skimming scum that floats on top. Lower heat, cover, and cook in a barely a simmer for about 10 to 15 minutes or until thermometer inserted in the thickest part of chicken reads 165 F. | With a slotted spoon, remove chicken from heat and allow to cool to touch. Coarsely shred chicken and keep warm. | Using a fine-mesh sieve, strain liquid. Discard aromatics and reserve about 4 cups of the broth. | In a large pot over medium heat, heat oil. When Add onions, garlic, celery, and carrots. Cook, stirring occasionally until softened. | Add reserved broth (from poaching chicken) and bring to a boil. | With hands, break rice into individualÂ grains. Add to pot and stir to distribute. | Add ginger. | Lower heat, cover, simmer, stirring occasionally, for about 30 to 40 minutes or until the rice has softened and the congee has thickened to desired consistency. | Add shredded chicken and cook for another 8 to 10 minutes or until heated. | Season with salt and pepper to taste. Ladle to serving bowls and garnish with green onions, if desired.",349,53,21,5,1,0,0,0,48,120,445,2,2,1780,3,42,0,https://www.kawalingpinoy.com/wp-content/uploads/2018/07/chicken-rice-congee-8-1-158x158.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
