title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Chicken Sopas,"Filipino-style Chicken Macaroni soup is loaded with pasta, flaked chicken, vegetables, and a creamy broth for a creamy, hearty, and tasty soup. It's the perfect cold-weather comfort food!",20 minutes,60 minutes,8,"2 pounds bone-in chicken parts; 1 onion, peeled and quartered; 1 teaspoon peppercorns; 4 cloves garlic, peeled and crushed; 2 bay leaves; salt and pepper to taste; 10 cups water; 1 tablespoon canola oil; 4 hot dogs, sliced diagonally into -inch thick; 1 onion, peeled and chopped; 2 stalks celery, cubed; 2 large carrots, peeled and cubed; 2 cups uncooked elbow macaroni pasta; 1 can (12 ounces) evaporated milk; salt and pepper to taste; small napa cabbage, chopped; 4 hard-boiled eggs, peeled and halved; green onions, chopped","In a large pot, combine chicken, quartered onions, peppercorns, garlic, bay leaves, 1Ã‚Â tablespoon of salt, and 10 cups water. | Over medium heat, bring to a boil, skimming scum that may float on top. Once the broth clears, lower heat and cover. Continue to cook for about 20 to 30 minutes or until chicken is cooked through and fork-tender. With a slotted spoon, remove chicken from the broth. | Allow chicken to cool to touch, pull meat from the bones, shred and set aside. | Return the bones to the pot and bring to a boil. Lower heat, cover, and simmer for at least 30 minutes to 1Ã‚Â hour. Using a fine-mesh sieve, strain Using a fine mesh sieve, strain broth to remove sediments and reserve about 8 cups. | In another pot over medium heat, heat oil.Ã‚Â Add hot dogs and cook, stirring regularly, for about 1 to 2 minutes or until lightly browned. With a slotted spoon, remove from pan and drain on paper towels. Keep warm. | Add the chopped onions, celery, and carrots to the pan. Cook, stirring regularly, for about 3 to 5 minutes or until softened | Add macaroni and cook, stirring regularly, for about 1 to 2 minutes. | Add the reserved broth and bring to a boil. | Lower heat and simmer, stirring occasionally, for about 8 to 10 minutes or until pasta is tender. | Add evaporated milk, shredded chicken, and hot dogs. Continue to cook simmer until heated through.Ã‚Â Season with salt and pepper to taste. | Add napa cabbage and cook for about 1 minute or until tender-crisp. | To serve, ladle soup in individual bowls and garnish with eggs and green onions, if desired. Serve hot.",487,34,28,25,7,0,0,0,247,196,533,1,7,2925,2,169,1,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/creamy-chicken-sopas-5-158x158.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Chicken Rice Congee,"Chicken Rice Congee is a comforting, warm soup with shredded chicken, tender rice, carrots, and ginger. The perfect cure for those under-the-weather days.",10 minutes,50 minutes,6,"1 pound boneless, skinless chicken breast; 5 cups water; salt; teaspoon pepper corns; 1 bay leaf; 1 tablespoon canola oil; 1 onion, peeled and chopped; 2 cloves garlic; 1 large carrot, peeled and diced; 2 stalks celery, diced; 2 cups cooked rice (steamed); 1 thumb-size ginger, sliced and pounded","In a large pot,Ã‚Â In small, heavy-bottomed pot, arrange chicken breasts in a single layer. Add water, salt, peppercorns, and bay leaf. | Bring to a boil, skimming scum that floats on top. Lower heat, cover, and cook in a barely a simmer for about 10 to 15 minutes or until thermometer inserted in the thickest part of chicken reads 165 F. | With a slotted spoon, remove chicken from heat and allow to cool to touch. Coarsely shred chicken and keep warm. | Using a fine-mesh sieve, strain liquid. Discard aromatics and reserve about 4 cups of the broth. | In a large pot over medium heat, heat oil. When Add onions, garlic, celery, and carrots. Cook, stirring occasionally until softened. | Add reserved broth (from poaching chicken) and bring to a boil. | With hands, break rice into individualÃ‚Â grains. Add to pot and stir to distribute. | Add ginger. | Lower heat, cover, simmer, stirring occasionally, for about 30 to 40 minutes or until the rice has softened and the congee has thickened to desired consistency. | Add shredded chicken and cook for another 8 to 10 minutes or until heated. | Season with salt and pepper to taste. Ladle to serving bowls and garnish with green onions, if desired.",349,53,21,5,1,0,0,0,48,120,445,2,2,1780,3,42,0,https://www.kawalingpinoy.com/wp-content/uploads/2018/07/chicken-rice-congee-8-1-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Asian Cucumber Tomato Avocado Salad,"Cucumber, Tomato, and Avocado Salad with Asian vinaigrette dressing is full of fresh flavor and texture that's like a party in your mouth! It's a delicious and nutritious side dish you'll love year-round!",15 minutes,,4,"1 large cucumber, peeled and cubed; 2 Roma tomatoes, seeded and cubed; 2 avocados, peeled, pitted and cubed; red onion, peeled and sliced thinly; cup rice wine vinegar; 2 tablespoons sesame oil; 2 tablespoons sugar; 2 teaspoons salt","In a large bowl, combine cucumbers, tomatoes, avocados, and red onions. | In a small bowl, combine rice wine vinegar, sesame oil, sugar, and salt. Whisk together until sugar and salt are dissolved. | Add dressing to cucumber salad and gently toss to distribute. | Refrigerate for about 10 to 15. minutes and serve immediately.",296,25,2,21,3,0,0,0,0,1174,682,7,15,460,17,29,0,https://www.kawalingpinoy.com/wp-content/uploads/2018/06/cucumber-tomato-avocado-salad-5-1-158x158.jpg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Thai Mango Salad,"Thai Mango Salad is fresh, healthy, and nutritious! Loaded with juicy fruit, bean sprouts, toasted coconut, crunchy peanuts, and fragrant basil drizzled with lime dressing, it's like a party in your mouth!",15 minutes,2 minutes,4,"2 limes, juiced; 2 tablespoons fish sauce; 2 tablespoons brown sugar; 1 tablespoon vegetable oil; 1 Thai chili pepper, stemmed and minced; cup sweetened shredded coconut; 3 ripe but very firm large Indian mangoes, peeled and julienned; 3 cups bean sprouts; cup peanuts, coarsely chopped; cup fresh basil leaves, chiffonaded","In a bowl, combine lime juice, fish sauce, sugar, oil, and chili peppers. Whisk until well-blended and sugar is dissolved. Set aside. | In a skillet over medium heat, add coconut. Cook, stirring regularly, for about 1 to 2 minutes or until lightly toasted. Remove immediately from pan and allow to cool. | In a large bowl, combine mango, bean sprouts, basil, toasted coconut and chopped nuts. Gently toss to distribute. When ready to serve, drizzle with lime dressing and toss.",409,57,13,18,5,0,0,0,0,738,889,5,45,1400,135,60,2,https://www.kawalingpinoy.com/wp-content/uploads/2017/03/fresh-Thai-Mango-Salad-Process-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
Arroz Caldo,"Arroz Caldong Manok loaded with ginger flavor is hearty, tasty, and the ultimate comfort food. This Filipino rice porridge is delicious as a midday snack or light meal.",10 minutes,50 minutes,6,"1 (3 to 4 pounds) whole chicken, cut into serving pieces; 1 tablespoon canola oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 4 tablespoons fresh ginger, peeled and minced; 2 tablespoons fish sauce; 1 cup uncooked rice; 6 cups water; 2 bouillon cubes; salt and pepper to taste; 3 hardboiled eggs, peeled and halved; cup fried garlic bits; cup green onions, chopped; calamansi or lemon, cut into wedges; fish sauce; cup canola oil; 1 head garlic, cut into wedges","Trim chicken of unwanted fat, rinse and drain well. | In a pot over medium heat, heat oil. Add onions, ginger and garlic. Cook, stirring regularly, until softened and aromatic. | Add chicken and cook, stirring constantly, until lightly browned and have rendered juices. Add fish sauce and continue to cook for around 1 to 2 minutes. | Add rice and cook, stirring regularly, for about 1 to 2 minutes or until rice starts to lightly brown. | Add water and bring to a boil, skimming scum that floats on top. | Add bouillon cubes and stir to dissolve. | Lower heat, cover and simmer, stirring occasionally, until the rice has softened and expanded and the congee has thickened to desired consistency. | Season with salt and pepper to taste. | Ladle into serving bowls. Top with boiled egg, green onions, and toasted garlic. Serve hot with calamansi and additional fish sauce on the side. | In a small pan over low heat, heat oil. Add garlic and cook until golden and crisp. With a slotted spoon, remove toasted garlic and drain on paper towels.",572,28,34,35,9,0,0,0,189,720,491,1,1,150,2,38,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/11/arroz-caldo-manok-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Suam na Mais,"Filipino-style Corn Soup made with fresh white corn kernels, shrimp, and spinach leaves. This suam na mais is creamy, flavorful and nutritious!",15 minutes,30 minutes,4,"4 native white corn (glutinous); 1 tablespoon canola oil; 1 small onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; pound small shrimp, peeled and deveined; 1 tablespoon shrimp paste; 6 cups water; salt and pepper to taste; 1 bunch spinach, stems trimmed","Shuck the corn cobs by removing the husks and silks. Using a sharp knife, cut the stem ends. | In a large bowl, stand an ear of corn up and using a small knife, thinly cut the kernels off from top to bottom. Rotate the corn when done with each section to get to the next. | In a small bowl, scrape the sides of the cobs using a spoon to extract the remaining pulp and milky juice. | In a pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add shrimp and cook, stirring occasionally, just until color changes. | Add shrimp paste and continue to cook for about 1 to 2 minutes or until lightly browned. | Add the cut corn and cook, stirring occasionally, for about 2 to 3 minutes or until corn turns translucent. | Add water and bring to a boil, skimming scum that floats on top. | Lower heat, cover, and simmer for about 7 to 10 minutes or until kernels are tender. | Add scraped corn pulp and juice and stir to distribute. Continue to simmer for about 3 to 5 minutes until soup thickens. | Season with salt and pepper to taste. | Add spinach, pushing down the leaves into the broth. Turn off heat, cover, and allow the residual heat to cook the spinach just until wilted. Serve hot.",210,23,20,6,1,0,0,0,186,673,803,4,7,8139,35,202,4,https://www.kawalingpinoy.com/wp-content/uploads/2013/08/suam-mais-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hard Boiled Eggs,This is the BEST egg hack for perfect hard boiled eggs EVERY SINGLE TIME! Add oil to the water- The eggshell just slides right off every time!,2 minutes,18 minutes,6,6 eggs or however many you want!; water enough to completely submerge the eggs; 1 tablespoon olive oil or other oil; ice,"Bring water and oil to a gentle boil in a pot large enough to lay the eggs in one layer. | Add the eggs one at a time gently to the boiling water using a spoon. | Boil for exactly 13 minutes for hard boiled eggs, or 10 for medium, and 3-6 for soft (depending on how runny you want the yolk. | Meanwhile, prepare an ice bath with about a tray's worth of ice and enough water to completely submerge the eggs. | Remove the eggs with a slotted spoon and place immediately in ice bath. | Allow to sit for at least 10 minutes in bath. | Peel gently, preferably under running cold running water.",62,0,5,4,1,0,0,0,163,62,60,0,0,240,0,25,0,https://www.bowlofdelicious.com/wp-content/uploads/2015/11/Easy-to-Peel-Hard-Boiled-Eggs-square-150x150.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Vegetarian Breakfast Sandwich,"This sandwich features smashed avocado, Sriracha mayo, and a perfect sunny-side-up egg, with a little lime juice, cilantro, and red onion for extra flavor. It's easy to make for a hearty weekend breakfast or brunch!",5 minutes,3 minutes,1,2 slices multigrain bread toasted; 1 tablespoon mayonnaise; 1/2 teaspoon Sriracha hot sauce; 1/2 tablespoon butter olive oil can also be used; 1 egg; 1/2 cup avocado (about 1/2 of a small avocado); 1 teaspoon fresh cilantro chopped; 1 teaspoon red onion finely diced; 1/2 teaspoon lime juice from a small wedge; kosher salt to taste; black pepper to taste,"In a small bowl, mix the mayonnaise (1 tablespoon) and Sriracha (1/2 teaspoon) together. Set aside. | Melt the butter (1/2 tablespoon) in a nonstick skillet over medium-high heat. Crack the egg carefully into the pan so the yolk doesn't break (see notes). Turn the heat to medium-low and cover the skillet, cooking the egg for about 2 minutes, or until whites are set and yolk is done to the desired consistency. | Meanwhile, spread the Sriracha mayo mixture on the two slices of toasted bread. | Using a spoon, scoop the avocado from the peel and add to one slice of bread. Use a fork to mash the avocado evenly onto the bread. | Squeeze the lime juice (from 1 wedge) on top of the avocado and top with kosher salt to taste. | Place the egg on top of the avocado. | Sprinkle the cilantro (1 teaspoon) and red onion (1 teaspoon) on top of the egg. Season to taste with salt and pepper. | Place the other piece of bread on top of the assembled sandwich. | Eat! With a napkin- it gets messy.",468,30,15,33,9,0,0,0,185,484,563,9,4,522,9,85,3,https://www.bowlofdelicious.com/wp-content/uploads/2018/02/The-Best-Vegetarian-Breakfast-Sandwich-2-150x150.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Easy Oven Eggs
",,5 minutes,25 minutes,"6
to 8 servings",Non-stick cooking spray Non-stick cooking spray Non-stick cooking spray; 12 large eggs large eggs; 1 1/2 cups whole milk; 1/2 teaspoon salt; Freshly ground black pepper Freshly ground black pepper Freshly ground black pepper,"Preheat the oven to 350°F.Position a rack in the middle of the oven. Grease or spray a 9x13-inch pan. | Mix up the eggs:Whisk together the eggs, milk, and salt. You can do this in a large bowl with a whisk or immersion blender, or you can use a food processor or blender. Mix just until the mixture is smooth, and the color is uniform. | Bake:Pour the eggs into the pan and transfer to the oven. Bake for 25 to 30 minutes, rotating the pan partway through cooking. The eggs are done when a butter knife inserted into the middle comes away clean. The eggs may puff up during baking; this will settle as they cool. | Slice and serve:Cool briefly, then slice into 6 to 8 squares. (Six squares are the perfect size for slices of toast; 8 squares are the right size for English muffins.) You can also use a biscuit cutter to cut the eggs into rounds if you prefer.Cool leftovers completely and refrigerate in a sealed container for up to 5 days. Re-heat in the microwave for 30 seconds or so.Love the recipe? Leave us stars and a comment below!",136,3 1%,11,9 11%,3 16%,0,0,0,284 95%,258 11%,168 4%,0 0%,3,0,0 0%,95 7%,1 8%,https://www.simplyrecipes.com/thmb/6tBL71idreCEeqzURUeExUdER8k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Simply-Recipes-Easy-Oven-Eggs-LEAD-03-alt-2-af76d5c9beb147f699d27c3da94161d3.jpg,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Soy Sauce Eggs,"Boiled eggs marinated in sweetened soy sauce for any time of day!

",15 minutes,12 minutes,"4
to 6 servings",1 cup water; 1/2 cup soy sauce; 1 tablespoon sugar; 6 tablespoons mirin; 2 cloves garlic; unpeeled ginger piece unpeeled ginger; 6 large eggs; Ice Ice Ice,"Make the marinade:In a small saucepan, add the water, soy sauce, sugar, mirin, garlic, and ginger, and bring to a boil over medium-high heat. Reduce the heat to medium-low to maintain a simmer, swirling the pot once or twice, for 3 to 5 minutes, until the sugar dissolves and the marinade reduces slightly.Transfer the marinade into a heatproof container with a tight-fitting lid and wide enough to hold 6 eggs in a single layer. Set aside to cool. | Cook the eggs:While the marinade is simmering, fit a medium saucepan with a steamer basket and fill it with enough water to reach the bottom of a steamer basket. Cover the saucepan and bring it to a boil over medium-high heat.Use a slotted spoon, if necessary, to carefully add the eggs into the steamer basket in a single layer. Cover the saucepan and steam the eggs over medium-high heat for 6 to 7 minutes. For a custardy, almost runny yolk, go for 6 minutes. 7 minutes will give you a slightly firmer but still jammy yolk. Don't guess the time! Use a timer!If you don’t have a steamer basket: Bring a medium saucepan of water to a boil over medium-high heat. There should be enough water that the eggs are fully submerged. As soon as it comes up to a boil, carefully add the eggs and cook for 7 minutes.Simply Recipes / Alison Bickel | Chill the eggs:While the eggs are cooking, make an ice bath. Fill a medium bowl with a lot of ice and cold water, and set it next to the stove. When the eggs are done cooking, use a spoon to immediately transfer them into the ice bath to fully cool.Simply Recipes / Alison Bickel | Peel the eggs:One egg at a time, use the back of a spoon to tap it all over to crack the shell. Peel the egg starting at the wide bottom end. That’s where the air pocket divot is, making it easier to peel. Dip the eggs into the ice bath to rinse off any stuck-on eggshells. Set the peeled eggs on a paper towel and pat them dry. | Marinate the eggs:Add the eggs to the marinade, cover, and refrigerate for at least 4 hours and up to 24 hours. The eggs will become saltier in the marinade so don’t let them sit longer than 24 hours.Leftovers should be removed from the marinade and kept in a container with a tight-fitting lid. Don’t discard the marinade—it’s delicious drizzled over rice. Refrigerate for up to 4 days.Love the recipe? Leave us stars below!Simply Recipes / Alison BickelSimply Recipes / Alison Bickel",97,6 2%,7,5 6%,2 8%,0,0,0,186 62%,353 15%,104 2%,0 0%,4,0,0 2%,33 3%,1 5%,https://www.simplyrecipes.com/thmb/qYnJ8q06WXhoq1Y-MVADXo1jIc8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Simply-Recipes-Soy-Sauce-Eggs-LEAD-3_b-2c31d3f0bcc843ab83cb7b55061c3bbc.jpg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
